"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051895","negative regulation of focal adhesion assembly","2/69","16/18805",0.125,34.0670289855072,8.02998181851096,0.00154020824492731,0.0253050510166575,0.0181582445717746,"11170/7057",2
"BP","GO:0150118","negative regulation of cell-substrate junction organization","2/69","16/18805",0.125,34.0670289855072,8.02998181851096,0.00154020824492731,0.0253050510166575,0.0181582445717746,"11170/7057",2
"BP","GO:0071674","mononuclear cell migration","5/69","230/18805",0.0217391304347826,5.92470069313169,4.56027019440381,0.00155905911742601,0.0254103213481148,0.0182337838158368,"4856/969/1524/1910/7057",5
"BP","GO:0051384","response to glucocorticoid","4/69","136/18805",0.0294117647058824,8.01577152600171,4.98305397730756,0.00157271111915608,0.0254103213481148,0.0182337838158368,"8837/9076/11170/5730",4
"BP","GO:0051893","regulation of focal adhesion assembly","3/69","63/18805",0.0476190476190476,12.9779158040028,5.77902790724957,0.00160389765046712,0.0254103213481148,0.0182337838158368,"11170/10979/7057",3
"BP","GO:0090109","regulation of cell-substrate junction assembly","3/69","63/18805",0.0476190476190476,12.9779158040028,5.77902790724957,0.00160389765046712,0.0254103213481148,0.0182337838158368,"11170/10979/7057",3
"BP","GO:1905517","macrophage migration","3/69","63/18805",0.0476190476190476,12.9779158040028,5.77902790724957,0.00160389765046712,0.0254103213481148,0.0182337838158368,"1524/1910/7057",3
"BP","GO:0007093","mitotic cell cycle checkpoint signaling","4/69","137/18805",0.0291970802919708,7.95726224479001,4.95976373812203,0.00161557582768486,0.0254138098284043,0.0182362870583016,"701/891/991/51514",4
"BP","GO:0014841","skeletal muscle satellite cell proliferation","2/69","17/18805",0.117647058823529,32.0630861040068,7.77570925276086,0.00174143777087377,0.0264802448828574,0.0190015330372932,"8837/2247",2
"BP","GO:0030202","heparin proteoglycan metabolic process","2/69","17/18805",0.117647058823529,32.0630861040068,7.77570925276086,0.00174143777087377,0.0264802448828574,0.0190015330372932,"55790/1910",2
"BP","GO:0002685","regulation of leukocyte migration","5/69","236/18805",0.0211864406779661,5.77407270940801,4.47880340994417,0.00174557951232875,0.0264802448828574,0.0190015330372932,"4856/969/1524/10894/7057",5
"BP","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","4/69","140/18805",0.0285714285714286,7.78674948240165,4.89128610827461,0.0017490442171745,0.0264802448828574,0.0190015330372932,"1524/1910/9630/3357",4
"BP","GO:0061041","regulation of wound healing","4/69","140/18805",0.0285714285714286,7.78674948240165,4.89128610827461,0.0017490442171745,0.0264802448828574,0.0190015330372932,"9076/10979/2247/7057",4
"BP","GO:0051784","negative regulation of nuclear division","3/69","65/18805",0.0461538461538462,12.5785953177258,5.67464879352548,0.00175500270413888,0.0264802448828574,0.0190015330372932,"701/891/991",3
"BP","GO:0001885","endothelial cell development","3/69","66/18805",0.0454545454545455,12.3880105401845,5.62416237080139,0.00183377516312591,0.0271154220787551,0.0194573196255886,"9076/7122/1910",3
"BP","GO:0010812","negative regulation of cell-substrate adhesion","3/69","66/18805",0.0454545454545455,12.3880105401845,5.62416237080139,0.00183377516312591,0.0271154220787551,0.0194573196255886,"11170/4070/7057",3
"BP","GO:0090303","positive regulation of wound healing","3/69","66/18805",0.0454545454545455,12.3880105401845,5.62416237080139,0.00183377516312591,0.0271154220787551,0.0194573196255886,"9076/10979/7057",3
"BP","GO:0031649","heat generation","2/69","18/18805",0.111111111111111,30.2818035426731,7.54252199256025,0.00195448168600293,0.0285888459054529,0.0205146101319561,"1268/1910",2
"BP","GO:0032496","response to lipopolysaccharide","6/69","357/18805",0.0168067226890756,4.58044087200097,4.14483452633988,0.00196811306141609,0.0285888459054529,0.0205146101319561,"9076/1268/1524/1910/5732/4091",6
"BP","GO:2001234","negative regulation of apoptotic signaling pathway","5/69","243/18805",0.0205761316872428,5.60774139679132,4.3872267115021,0.00198334791900735,0.0285888459054529,0.0205146101319561,"8837/1524/2247/3479/7057",5
"BP","GO:0055021","regulation of cardiac muscle tissue growth","3/69","68/18805",0.0441176470588235,12.0236572890026,5.52638782171265,0.00199786795101226,0.0285888459054529,0.0205146101319561,"10370/2247/3479",3
"BP","GO:0150116","regulation of cell-substrate junction organization","3/69","68/18805",0.0441176470588235,12.0236572890026,5.52638782171265,0.00199786795101226,0.0285888459054529,0.0205146101319561,"11170/10979/7057",3
"BP","GO:0033044","regulation of chromosome organization","5/69","244/18805",0.0204918032786885,5.58475885008315,4.37443485262395,0.0020191556990177,0.0287082521821875,0.020600292961638,"701/891/991/9787/11065",5
"BP","GO:0050921","positive regulation of chemotaxis","4/69","146/18805",0.0273972602739726,7.46674607901529,4.76024473907338,0.00203863001481033,0.0288005182984033,0.020666500720035,"1012/1524/2247/7057",4
"BP","GO:0045930","negative regulation of mitotic cell cycle","5/69","246/18805",0.0203252032520325,5.53935430658654,4.34906178117239,0.00209218876457419,0.0293700929102883,0.021075212605171,"701/891/991/51514/11170",5
"BP","GO:0071675","regulation of mononuclear cell migration","4/69","148/18805",0.027027027027027,7.36584410497454,4.71820904188924,0.00214210123368768,0.0296538860909374,0.0212788551893585,"4856/969/1524/7057",4
"BP","GO:0043627","response to estrogen","3/69","70/18805",0.0428571428571429,11.6801242236025,5.43262469144183,0.00217083159748642,0.0296538860909374,0.0212788551893585,"10370/4311/4091",3
"BP","GO:0007620","copulation","2/69","19/18805",0.105263157894737,28.6880244088482,7.32761829652074,0.0021792531257091,0.0296538860909374,0.0212788551893585,"1268/1910",2
"BP","GO:0032026","response to magnesium ion","2/69","19/18805",0.105263157894737,28.6880244088482,7.32761829652074,0.0021792531257091,0.0296538860909374,0.0212788551893585,"288/7057",2
"BP","GO:1904666","regulation of ubiquitin protein ligase activity","2/69","19/18805",0.105263157894737,28.6880244088482,7.32761829652074,0.0021792531257091,0.0296538860909374,0.0212788551893585,"991/11065",2
"BP","GO:0050435","amyloid-beta metabolic process","3/69","71/18805",0.0422535211267606,11.5156154317208,5.38715956402963,0.00226069147321142,0.030574473704774,0.0219394448491378,"3479/4311/4915",3
"BP","GO:0002274","myeloid leukocyte activation","5/69","251/18805",0.0199203187250996,5.42900860326809,4.28682580438067,0.00228321292423708,0.0306919167633808,0.0220237189246983,"1268/1524/5321/5730/7057",5
"BP","GO:0003184","pulmonary valve morphogenesis","2/69","20/18805",0.1,27.2536231884058,7.12869236766905,0.0024156656877155,0.0318925386628154,0.0228852538836205,"11096/4091",2
"BP","GO:0043116","negative regulation of vascular permeability","2/69","20/18805",0.1,27.2536231884058,7.12869236766905,0.0024156656877155,0.0318925386628154,0.0228852538836205,"7122/10979",2
"BP","GO:0051443","positive regulation of ubiquitin-protein transferase activity","2/69","20/18805",0.1,27.2536231884058,7.12869236766905,0.0024156656877155,0.0318925386628154,0.0228852538836205,"991/11065",2
"BP","GO:0032835","glomerulus development","3/69","73/18805",0.0410958904109589,11.2001191185229,5.29890125867752,0.00244726762494169,0.0321185774681696,0.0230474534345178,"8837/1910/8842",3
"BP","GO:0048863","stem cell differentiation","5/69","256/18805",0.01953125,5.32297327898551,4.22623372084259,0.00248666758375471,0.0324436982398115,0.0232807516200441,"10370/1910/2247/3357/4070",5
"BP","GO:0030514","negative regulation of BMP signaling pathway","3/69","74/18805",0.0405405405405405,11.0487661574618,5.25604827810645,0.00254402311623653,0.0328060655337944,0.0235407769384923,"25805/91851/4091",3
"BP","GO:0060420","regulation of heart growth","3/69","74/18805",0.0405405405405405,11.0487661574618,5.25604827810645,0.00254402311623653,0.0328060655337944,0.0235407769384923,"10370/2247/3479",3
"BP","GO:0090307","mitotic spindle assembly","3/69","75/18805",0.04,10.9014492753623,5.21400853463032,0.00264311586513419,0.0335678349294668,0.0240874027874111,"991/3832/24137",3
"BP","GO:0002237","response to molecule of bacterial origin","6/69","379/18805",0.0158311345646438,4.31455776069749,3.95585979636782,0.00265264663802228,0.0335678349294668,0.0240874027874111,"9076/1268/1524/1910/5732/4091",6
"BP","GO:0031960","response to corticosteroid","4/69","157/18805",0.0254777070063694,6.94359826456199,4.53831222435207,0.00265287373618241,0.0335678349294668,0.0240874027874111,"8837/9076/11170/5730",4
"BP","GO:2000738","positive regulation of stem cell differentiation","2/69","21/18805",0.0952380952380952,25.9558316080055,6.94382683485329,0.00266363342993064,0.0335678349294668,0.0240874027874111,"2247/4070",2
"BP","GO:0050795","regulation of behavior","3/69","76/18805",0.0394736842105263,10.7580091533181,5.17275548910873,0.0027445647383849,0.0342404003824686,0.0245700182137974,"1268/3357/5730",3
"BP","GO:0001649","osteoblast differentiation","5/69","262/18805",0.0190839694656489,5.20107312755836,4.15558447956571,0.00274787703700605,0.0342404003824686,0.0245700182137974,"25805/10979/2247/3479/4091",5
"BP","GO:0051347","positive regulation of transferase activity","5/69","263/18805",0.0190114068441065,5.18129718410757,4.14402006538054,0.00279327403355752,0.0346116302035228,0.0248364030505085,"991/2247/3479/7057/11065",5
"BP","GO:0045669","positive regulation of osteoblast differentiation","3/69","77/18805",0.038961038961039,10.6182947487295,5.13226380676145,0.00284838831046658,0.0350984737367492,0.0251857492714939,"10979/2247/3479",3
"BP","GO:1902307","positive regulation of sodium ion transmembrane transport","2/69","22/18805",0.0909090909090909,24.7760210803689,6.77141242455276,0.00292307086831398,0.0358197303089526,0.025703304174997,"288/1756",2
"BP","GO:0010976","positive regulation of neuron projection development","4/69","165/18805",0.0242424242424242,6.60693895476504,4.38991461950922,0.00317224028578865,0.0381796878398441,0.0273967481438205,"8837/1268/1756/4915",4
"BP","GO:0044344","cellular response to fibroblast growth factor stimulus","4/69","165/18805",0.0242424242424242,6.60693895476504,4.38991461950922,0.00317224028578865,0.0381796878398441,0.0273967481438205,"1490/2247/4915/7057",4
"BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","4/69","165/18805",0.0242424242424242,6.60693895476504,4.38991461950922,0.00317224028578865,0.0381796878398441,0.0273967481438205,"8837/64798/3479/7057",4
"BP","GO:0016338","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","2/69","23/18805",0.0869565217391304,23.6988027725268,6.61008705208331,0.0031938929747507,0.0381796878398441,0.0273967481438205,"9076/7122",2
"BP","GO:0003007","heart morphogenesis","5/69","272/18805",0.0183823529411765,5.00985720375107,4.04251578146326,0.00322668625326477,0.0381796878398441,0.0273967481438205,"11096/10370/7122/3357/4091",5
"BP","GO:0051017","actin filament bundle assembly","4/69","166/18805",0.0240963855421687,6.56713811768814,4.37205849302378,0.00324169078667217,0.0381796878398441,0.0273967481438205,"1490/11170/10979/4070",4
"BP","GO:0050900","leukocyte migration","6/69","395/18805",0.0151898734177215,4.13979086406164,3.82722154472723,0.00325320535716375,0.0381796878398441,0.0273967481438205,"4856/969/1524/1910/10894/7057",6
"BP","GO:1901988","negative regulation of cell cycle phase transition","5/69","273/18805",0.0183150183150183,4.9915060784626,4.03151426180894,0.00327767175035513,0.0381796878398441,0.0273967481438205,"701/891/991/51514/11170",5
"BP","GO:0014032","neural crest cell development","3/69","81/18805",0.037037037037037,10.0939345142244,4.97744240573956,0.0032877909726827,0.0381796878398441,0.0273967481438205,"10370/1910/3357",3
"BP","GO:1903036","positive regulation of response to wounding","3/69","81/18805",0.037037037037037,10.0939345142244,4.97744240573956,0.0032877909726827,0.0381796878398441,0.0273967481438205,"9076/10979/7057",3
"BP","GO:0048592","eye morphogenesis","4/69","168/18805",0.0238095238095238,6.48895790200138,4.33678373992282,0.00338369394604955,0.0385036746836619,0.0276292326523169,"10370/2247/4915/8842",4
"BP","GO:0003151","outflow tract morphogenesis","3/69","82/18805",0.0365853658536585,9.97083775185578,4.94041506461974,0.00340375658321576,0.0385036746836619,0.0276292326523169,"10370/7122/4091",3
"BP","GO:0042246","tissue regeneration","3/69","82/18805",0.0365853658536585,9.97083775185578,4.94041506461974,0.00340375658321576,0.0385036746836619,0.0276292326523169,"4856/8837/3479",3
"BP","GO:0003177","pulmonary valve development","2/69","24/18805",0.0833333333333333,22.7113526570048,6.45868901630082,0.00347601517493548,0.0385036746836619,0.0276292326523169,"11096/4091",2
"BP","GO:0014821","phasic smooth muscle contraction","2/69","24/18805",0.0833333333333333,22.7113526570048,6.45868901630082,0.00347601517493548,0.0385036746836619,0.0276292326523169,"1910/3357",2
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","2/69","24/18805",0.0833333333333333,22.7113526570048,6.45868901630082,0.00347601517493548,0.0385036746836619,0.0276292326523169,"991/11065",2
"BP","GO:0061318","renal filtration cell differentiation","2/69","24/18805",0.0833333333333333,22.7113526570048,6.45868901630082,0.00347601517493548,0.0385036746836619,0.0276292326523169,"1910/8842",2
"BP","GO:0072112","podocyte differentiation","2/69","24/18805",0.0833333333333333,22.7113526570048,6.45868901630082,0.00347601517493548,0.0385036746836619,0.0276292326523169,"1910/8842",2
"BP","GO:2001026","regulation of endothelial cell chemotaxis","2/69","24/18805",0.0833333333333333,22.7113526570048,6.45868901630082,0.00347601517493548,0.0385036746836619,0.0276292326523169,"2247/7057",2
"BP","GO:0030203","glycosaminoglycan metabolic process","3/69","83/18805",0.036144578313253,9.85070717653222,4.90401879476645,0.00352220232671884,0.0385036746836619,0.0276292326523169,"55790/2247/10894",3
"BP","GO:2000027","regulation of animal organ morphogenesis","3/69","83/18805",0.036144578313253,9.85070717653222,4.90401879476645,0.00352220232671884,0.0385036746836619,0.0276292326523169,"10370/2247/4070",3
"BP","GO:0061572","actin filament bundle organization","4/69","170/18805",0.0235294117647059,6.41261722080136,4.30207824416157,0.00352988269916726,0.0385036746836619,0.0276292326523169,"1490/11170/10979/4070",4
"BP","GO:0003018","vascular process in circulatory system","5/69","278/18805",0.0179856115107914,4.90173078928162,3.97730023350767,0.0035413659312295,0.0385036746836619,0.0276292326523169,"7122/1910/10979/3357/3779",5
"BP","GO:0071774","response to fibroblast growth factor","4/69","173/18805",0.023121387283237,6.30141576610539,4.25105189698671,0.00375714253687495,0.0396228707204583,0.0284323385360604,"1490/2247/4915/7057",4
"BP","GO:0007611","learning or memory","5/69","282/18805",0.0177304964539007,4.83220269297975,3.93485370543084,0.00376306592788413,0.0396228707204583,0.0284323385360604,"7122/1268/1524/4311/4915",5
"BP","GO:0014855","striated muscle cell proliferation","3/69","85/18805",0.0352941176470588,9.61892583120205,4.83304581309095,0.00376660030112858,0.0396228707204583,0.0284323385360604,"8837/10370/2247",3
"BP","GO:0048041","focal adhesion assembly","3/69","85/18805",0.0352941176470588,9.61892583120205,4.83304581309095,0.00376660030112858,0.0396228707204583,0.0284323385360604,"11170/10979/7057",3
"BP","GO:0014856","skeletal muscle cell proliferation","2/69","25/18805",0.08,21.8028985507246,6.31622059337445,0.00376935334626542,0.0396228707204583,0.0284323385360604,"8837/2247",2
"BP","GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","2/69","25/18805",0.08,21.8028985507246,6.31622059337445,0.00376935334626542,0.0396228707204583,0.0284323385360604,"2247/7057",2
"BP","GO:0072311","glomerular epithelial cell differentiation","2/69","25/18805",0.08,21.8028985507246,6.31622059337445,0.00376935334626542,0.0396228707204583,0.0284323385360604,"1910/8842",2
"BP","GO:0048660","regulation of smooth muscle cell proliferation","4/69","174/18805",0.0229885057471264,6.26520073296685,4.23431050591145,0.00383505214597146,0.0401233285837957,0.0287914540452276,"1012/2247/3479/7057",4
"BP","GO:0071897","DNA biosynthetic process","4/69","175/18805",0.0228571428571429,6.22939958592132,4.21769968115663,0.0039140520099448,0.0407575932303172,0.029246585811893,"1490/51514/2247/9768",4
"BP","GO:0090596","sensory organ morphogenesis","5/69","286/18805",0.0174825174825175,4.76461943853248,3.89319860296684,0.00399457600311475,0.0412745627043674,0.0296175496222313,"10370/2247/9935/4915/8842",5
"BP","GO:0006027","glycosaminoglycan catabolic process","2/69","26/18805",0.0769230769230769,20.9643255295429,6.18181940447594,0.00407382381574187,0.0412745627043674,0.0296175496222313,"2247/10894",2
"BP","GO:0019985","translesion synthesis","2/69","26/18805",0.0769230769230769,20.9643255295429,6.18181940447594,0.00407382381574187,0.0412745627043674,0.0296175496222313,"51514/9768",2
"BP","GO:0035988","chondrocyte proliferation","2/69","26/18805",0.0769230769230769,20.9643255295429,6.18181940447594,0.00407382381574187,0.0412745627043674,0.0296175496222313,"1490/4856",2
"BP","GO:2000810","regulation of bicellular tight junction assembly","2/69","26/18805",0.0769230769230769,20.9643255295429,6.18181940447594,0.00407382381574187,0.0412745627043674,0.0296175496222313,"9076/7122",2
"BP","GO:0050806","positive regulation of synaptic transmission","4/69","177/18805",0.0225988700564972,6.15901089003521,4.18486247850393,0.00407535132202726,0.0412745627043674,0.0296175496222313,"1524/11170/4311/4915",4
"BP","GO:0061448","connective tissue development","5/69","291/18805",0.0171821305841924,4.68275312515564,3.84220204911243,0.00429812287946046,0.0433328933938332,0.0310945540370537,"1490/4856/8837/55790/2247",5
"BP","GO:0001936","regulation of endothelial cell proliferation","4/69","180/18805",0.0222222222222222,6.05636070853462,4.13654151657874,0.00432565656900771,0.0434131505432539,0.0311521444741113,"1012/2247/3357/7057",4
"BP","GO:1903034","regulation of response to wounding","4/69","181/18805",0.0220994475138122,6.02290015213388,4.12067704946905,0.00441134840561701,0.0440023580050454,0.0315749443802519,"9076/10979/2247/7057",4
"BP","GO:0043542","endothelial cell migration","5/69","293/18805",0.0170648464163823,4.65078894000099,3.82212682221325,0.00442404230618807,0.0440023580050454,0.0315749443802519,"4856/1012/2247/3397/7057",5
"BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","4/69","182/18805",0.021978021978022,5.98980729415512,4.10493111552563,0.0044981803712604,0.0445400181404266,0.0319607552694818,"25805/10370/4091/7057",4
"BP","GO:0001659","temperature homeostasis","4/69","184/18805",0.0217391304347826,5.92470069313169,4.07378851893448,0.00467529268143582,0.0456755858046506,0.0327756090060423,"11096/1268/1910/3397",4
"BP","GO:0055017","cardiac muscle tissue growth","3/69","92/18805",0.0326086956521739,8.88705103969754,4.60201557268608,0.00470246782969531,0.0456755858046506,0.0327756090060423,"10370/2247/3479",3
"BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","2/69","28/18805",0.0714285714285714,19.4668737060041,5.93431396089533,0.00471582919263525,0.0456755858046506,0.0327756090060423,"891/51514",2
"BP","GO:0072010","glomerular epithelium development","2/69","28/18805",0.0714285714285714,19.4668737060041,5.93431396089533,0.00471582919263525,0.0456755858046506,0.0327756090060423,"1910/8842",2
"BP","GO:1905523","positive regulation of macrophage migration","2/69","28/18805",0.0714285714285714,19.4668737060041,5.93431396089533,0.00471582919263525,0.0456755858046506,0.0327756090060423,"1524/7057",2
"BP","GO:0000075","cell cycle checkpoint signaling","4/69","186/18805",0.021505376344086,5.86099423406576,4.04310136616307,0.00485704917356039,0.0466726691664256,0.0334910900192851,"701/891/991/51514",4
"BP","GO:0042692","muscle cell differentiation","6/69","429/18805",0.013986013986014,3.81169555082599,3.5750545793327,0.00486085959307679,0.0466726691664256,0.0334910900192851,"11096/4856/8837/1756/1910/3479",6
"BP","GO:0014033","neural crest cell differentiation","3/69","94/18805",0.0319148936170213,8.69796484736355,4.54048848634911,0.00499334560398379,0.0476935972127693,0.0342236813562276,"10370/1910/3357",3
"BP","GO:0002052","positive regulation of neuroblast proliferation","2/69","29/18805",0.0689655172413793,18.7956021989005,5.81997846156251,0.00505319898331866,0.0476935972127693,0.0342236813562276,"1524/2247",2
"BP","GO:0003156","regulation of animal organ formation","2/69","29/18805",0.0689655172413793,18.7956021989005,5.81997846156251,0.00505319898331866,0.0476935972127693,0.0342236813562276,"10370/2247",2
"BP","GO:1902430","negative regulation of amyloid-beta formation","2/69","29/18805",0.0689655172413793,18.7956021989005,5.81997846156251,0.00505319898331866,0.0476935972127693,0.0342236813562276,"3479/4915",2
"BP","GO:0048511","rhythmic process","5/69","303/18805",0.0165016501650165,4.49729755584254,3.72439545570753,0.00509347729837491,0.047870053592354,0.0343503018516631,"51514/3397/8204/4915/5730",5
"BP","GO:0051492","regulation of stress fiber assembly","3/69","95/18805",0.0315789473684211,8.60640732265446,4.51040681576139,0.00514276998892446,0.0481293832718753,0.0345363900655287,"1490/10979/4070",3
"BP","GO:0007044","cell-substrate junction assembly","3/69","96/18805",0.03125,8.51675724637681,4.48076411679208,0.00529486936773932,0.0490512071111655,0.0351978668084487,"11170/10979/7057",3
"BP","GO:0045666","positive regulation of neuron differentiation","3/69","96/18805",0.03125,8.51675724637681,4.48076411679208,0.00529486936773932,0.0490512071111655,0.0351978668084487,"1756/2247/6925",3
"BP","GO:0006874","intracellular calcium ion homeostasis","5/69","306/18805",0.0163398692810458,4.45320640333428,3.69590119456134,0.00530761483619464,0.0490512071111655,0.0351978668084487,"1268/1756/2247/3357/7223",5
"BP","GO:0043032","positive regulation of macrophage activation","2/69","30/18805",0.0666666666666667,18.1690821256039,5.71122092707401,0.00540137083454777,0.0497105415395309,0.035670987996664,"5321/7057",2
"CC","GO:0016328","lateral plasma membrane","5/70","69/19880",0.072463768115942,20.5797101449275,9.68459923874104,4.41725175255996e-06,0.000773019056697992,0.000581217335863152,"288/9076/7122/1756/4070",5
"CC","GO:0005680","anaphase-promoting complex","3/70","22/19880",0.136363636363636,38.7272727272727,10.5245381783097,6.13664067495671e-05,0.00536956059058712,0.0040372636019452,"701/991/11065",3
"CC","GO:0000152","nuclear ubiquitin ligase complex","3/70","47/19880",0.0638297872340425,18.1276595744681,6.98806272482472,0.000606674551176446,0.035389348818626,0.0266085329463354,"701/991/11065",3
"CC","GO:0044306","neuron projection terminus","4/70","131/19880",0.0305343511450382,8.67175572519084,5.23675080471316,0.00117966329045993,0.048508168083899,0.0364723068299992,"1756/4311/4915/11341",4
"CC","GO:0031093","platelet alpha granule lumen","3/70","67/19880",0.0447761194029851,12.7164179104478,5.71032970901576,0.00170446901557089,0.048508168083899,0.0364723068299992,"3479/5552/7057",3
"CC","GO:0043034","costamere","2/70","18/19880",0.111111111111111,31.5555555555556,7.70937191283413,0.00180298501001705,0.048508168083899,0.0364723068299992,"288/1756",2
"CC","GO:0031674","I band","4/70","150/19880",0.0266666666666667,7.57333333333333,4.80365481413195,0.00194032672335596,0.048508168083899,0.0364723068299992,"288/1756/10979/9457",4
"CC","GO:0000940","outer kinetochore","2/70","20/19880",0.1,28.4,7.28752382608637,0.00222884213731943,0.0487559217538625,0.0366585877848591,"701/891",2
"CC","GO:0045121","membrane raft","5/70","291/19880",0.0171821305841924,4.87972508591065,3.9631942888938,0.00361811261700924,0.0498337117854872,0.0374689562296896,"1012/1268/1756/4311/7223",5
"CC","GO:0098857","membrane microdomain","5/70","293/19880",0.0170648464163823,4.84641638225256,3.94284943726689,0.00372492354034699,0.0498337117854872,0.0374689562296896,"1012/1268/1756/4311/7223",5
"CC","GO:0000922","spindle pole","4/70","180/19880",0.0222222222222222,6.31111111111111,4.25493152893587,0.00374372133000876,0.0498337117854872,0.0374689562296896,"891/991/9787/3832",4
"CC","GO:0009925","basal plasma membrane","5/70","298/19880",0.0167785234899329,4.76510067114094,3.89278350068031,0.00400185103780255,0.0498337117854872,0.0374689562296896,"288/9076/64116/4070/7223",5
"CC","GO:0031091","platelet alpha granule","3/70","91/19880",0.032967032967033,9.36263736263736,4.75287163909058,0.00407018196241149,0.0498337117854872,0.0374689562296896,"3479/5552/7057",3
"CC","GO:0062023","collagen-containing extracellular matrix","6/70","432/19880",0.0138888888888889,3.94444444444444,3.67800075525364,0.00413051709523264,0.0498337117854872,0.0374689562296896,"11096/1490/4856/1012/5549/7057",6
"CC","GO:0005819","spindle","6/70","435/19880",0.0137931034482759,3.91724137931034,3.65693355091523,0.00427146101018462,0.0498337117854872,0.0374689562296896,"701/891/991/9787/3832/24137",6
"MF","GO:0005178","integrin binding","7/70","161/18639",0.0434782608695652,11.5770186335404,8.27566956610082,2.39040238047463e-06,0.000755367152229984,0.000649182962276269,"11096/1490/4856/10979/2247/3479/7057",7
"MF","GO:0005539","glycosaminoglycan binding","7/70","242/18639",0.0289256198347107,7.70206611570248,6.44313605661223,3.40891225030918e-05,0.00479358990241668,0.00411974082219688,"11096/1490/4856/2247/10894/5549/7057",7
"MF","GO:0008201","heparin binding","6/70","172/18639",0.0348837209302326,9.28853820598007,6.70499422522937,4.55087648963609e-05,0.00479358990241668,0.00411974082219688,"11096/1490/4856/2247/5549/7057",6
"MF","GO:0005160","transforming growth factor beta receptor binding","3/70","26/18639",0.115384615384615,30.7236263736264,9.31182261861924,0.000123965982421888,0.00979331261132917,0.00841663775390715,"25805/10979/4091",3
"MF","GO:1901681","sulfur compound binding","6/70","275/18639",0.0218181818181818,5.80955844155844,4.93335453070815,0.000580809969813111,0.0367071900921886,0.0315471520445858,"11096/1490/4856/2247/5549/7057",6
"MF","GO:0034713","type I transforming growth factor beta receptor binding","2/70","11/18639",0.181818181818182,48.412987012987,9.65750541279822,0.000748133119465863,0.0394016776252021,0.0338628675126654,"10979/4091",2
