"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0043367","CD4-positive, alpha-beta T cell differentiation","13/346","93/18870",1.46683837207937e-08,5.33620359358558e-07,4.06001357723465e-07,"8767/942/3561/3594/941/10538/54440/6693/3606/2529/3718/2625/91543",13
"BP","GO:1990266","neutrophil migration","15/346","129/18870",1.48761416080357e-08,5.35541097889285e-07,4.07462738342908e-07,"3689/4283/56833/7130/3627/6352/5880/6362/3553/1236/255231/54210/2529/101/6280",15
"BP","GO:0071216","cellular response to biotic stimulus","21/346","265/18870",2.14123176001592e-08,7.62896594084021e-07,5.80444594304911e-07,"1234/115362/26191/80380/8767/942/2672/834/968/4283/84868/3627/941/4064/5724/923/3553/54209/958/440068/79931",21
"BP","GO:0097530","granulocyte migration","16/346","156/18870",3.00175834012032e-08,1.05184898273973e-06,8.00292019640544e-07,"3689/4283/56833/7130/3627/6352/5880/6362/11314/3553/1236/255231/54210/2529/101/6280",16
"BP","GO:0006968","cellular defense response","10/346","52/18870",3.01310906513984e-08,1.05184898273973e-06,8.00292019640544e-07,"1234/4283/4068/6693/8061/4688/50852/3702/23601/4046",10
"BP","GO:0002709","regulation of T cell mediated immunity","13/346","99/18870",3.16693548922476e-08,1.0852299388812e-06,8.25689689121964e-07,"3575/11006/3594/4277/941/5788/54440/6693/3606/3553/2529/2625/91543",13
"BP","GO:0001906","cell killing","19/346","223/18870",3.20293558350353e-08,1.0852299388812e-06,8.25689689121964e-07,"3383/115362/11151/3575/56253/4068/84868/3594/4277/5788/4069/3001/57823/3606/6813/8542/914/54210/2633",19
"BP","GO:0050866","negative regulation of cell activation","19/346","223/18870",3.20293558350353e-08,1.0852299388812e-06,8.25689689121964e-07,"7805/26191/80380/942/3659/64092/11006/56253/84868/8832/941/5788/6693/374403/11314/146722/54209/3718/3620",19
"BP","GO:0043368","positive T cell selection","9/346","40/18870",3.49951787938954e-08,1.17420716419128e-06,8.93387395269807e-07,"1794/64919/3594/10538/5788/6693/915/387357/916",9
"BP","GO:0002695","negative regulation of leukocyte activation","18/346","202/18870",3.7221271886303e-08,1.23689149652946e-06,9.41080335748836e-07,"7805/26191/80380/942/3659/64092/11006/56253/84868/8832/941/5788/6693/374403/11314/146722/3718/3620",18
"BP","GO:0035710","CD4-positive, alpha-beta T cell activation","14/346","119/18870",3.89085181290401e-08,1.28064608241869e-06,9.74370709637515e-07,"8767/942/3561/3594/941/10538/54440/6693/3606/2529/3718/916/2625/91543",14
"BP","GO:0050777","negative regulation of immune response","18/346","205/18870",4.67206870382413e-08,1.52327070192606e-06,1.15896997240841e-06,"115004/3575/64092/56833/11006/84868/8832/941/5788/54625/6693/11314/54209/5133/10225/3718/4321/11274",18
"BP","GO:0002704","negative regulation of leukocyte mediated immunity","11/346","69/18870",4.74431020985582e-08,1.53236785843567e-06,1.16589148098572e-06,"3575/11006/84868/8832/941/5788/6693/684/11314/10225/3718",11
"BP","GO:0042113","B cell activation","21/346","278/18870",4.90344394960012e-08,1.56910206387204e-06,1.19384044698841e-06,"7805/150372/3575/55619/942/64092/56833/3561/10673/7412/10538/5788/54440/4064/374403/684/11314/970/958/3718/952",21
"BP","GO:0043383","negative T cell selection","6/346","13/18870",5.60360528769697e-08,1.7767027407597e-06,1.35179198538552e-06,"1794/5788/6693/1236/387357/916",6
"BP","GO:0034341","response to type II interferon","15/346","143/18870",6.03079340845168e-08,1.89476563814627e-06,1.44161932385764e-06,"115362/3659/834/6772/3594/54625/6352/684/8942/6362/10537/958/6556/58191/2633",15
"BP","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","10/346","56/18870",6.35474371352605e-08,1.97855804269784e-06,1.50537219501072e-06,"8767/942/3561/3594/941/10538/54440/3606/3718/2625",10
"BP","GO:0002825","regulation of T-helper 1 type immune response","8/346","31/18870",6.43543307207119e-08,1.98579077652482e-06,1.5108751704919e-06,"8767/84868/3594/941/3606/3553/6556/3718",8
"BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","14/346","124/18870",6.59045738575791e-08,2.01563015267074e-06,1.53357825334171e-06,"8767/920/3594/10673/4277/5788/54440/3606/3553/54209/958/6556/2625/91543",14
"BP","GO:0046635","positive regulation of alpha-beta T cell activation","11/346","72/18870",7.48574581166519e-08,2.26936294079955e-06,1.72662908933884e-06,"26191/8767/942/11006/3561/3594/941/5788/54440/3606/916",11
"BP","GO:0050691","regulation of defense response to virus by host","9/346","44/18870",8.50557866777094e-08,2.55611129354925e-06,1.94479958920749e-06,"115004/26191/6772/3594/4277/9447/60489/3553/4321",9
"BP","GO:0071356","cellular response to tumor necrosis factor","19/346","238/18870",9.05012816193902e-08,2.6635495333076e-06,2.02654323044663e-06,"8784/7805/834/6772/10673/7412/330/9447/6352/6362/970/958/5106/2633/3875/2625/3856/335/81501",19
"BP","GO:0050727","regulation of inflammatory response","26/346","425/18870",9.07441881252054e-08,2.6635495333076e-06,2.02654323044663e-06,"834/56833/7130/5788/330/9447/353514/6352/6693/3606/81030/338557/3553/54209/1236/89790/5008/7941/2529/101/56670/3620/6280/11274/2625/335",26
"BP","GO:0002700","regulation of production of molecular mediator of immune response","17/346","191/18870",9.09429528154795e-08,2.6635495333076e-06,2.02654323044663e-06,"7805/115004/26191/8767/942/11006/5788/54440/3606/684/3553/958/10225/3718/2625/91543/335",17
"BP","GO:0001959","regulation of cytokine-mediated signaling pathway","16/346","171/18870",1.09317261571365e-07,3.17479374782049e-06,2.41551985320894e-06,"7805/8767/2672/834/5788/54625/6352/7850/81030/146722/54209/3557/1893/4321/11274/335",16
"BP","GO:0002821","positive regulation of adaptive immune response","14/346","130/18870",1.19964725033629e-07,3.45498408096852e-06,2.62870072924566e-06,"8767/920/3594/10673/4277/5788/54440/3606/3553/54209/958/6556/2625/91543",14
"BP","GO:0045061","thymic T cell selection","7/346","23/18870",1.24901637547546e-07,3.56743850714313e-06,2.71426090120722e-06,"1794/5788/6693/915/1236/916/2625",7
"BP","GO:0032743","positive regulation of interleukin-2 production","8/346","34/18870",1.41174933308047e-07,3.999184996005e-06,3.04275222953841e-06,"8767/942/920/941/5788/54440/3553/916",8
"BP","GO:0032729","positive regulation of type II interferon production","11/346","77/18870",1.52513510174627e-07,4.28525765173587e-06,3.26040863000615e-06,"26191/8767/56253/84868/3594/54440/3606/3553/914/6556/916",11
"BP","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","11/346","78/18870",1.74676503572504e-07,4.86840319634334e-06,3.70409088220811e-06,"8767/942/3561/3594/941/10538/54440/3606/3718/916/2625",11
"BP","GO:0042088","T-helper 1 type immune response","9/346","48/18870",1.88637568915004e-07,5.21545150536203e-06,3.96814018652362e-06,"8767/84868/3594/941/6693/3606/3553/6556/3718",9
"BP","GO:0050688","regulation of defense response to virus","12/346","97/18870",2.1054222243817e-07,5.74899426649147e-06,4.37408250417145e-06,"115004/26191/6772/3594/4277/9447/6693/60489/3553/54209/84885/4321",12
"BP","GO:0019882","antigen processing and presentation","13/346","116/18870",2.12925713573758e-07,5.74899426649147e-06,4.37408250417145e-06,"3383/1520/10437/6890/968/4277/1509/81622/54209/1236/925/5641/6556",13
"BP","GO:0045582","positive regulation of T cell differentiation","13/346","116/18870",2.12925713573758e-07,5.74899426649147e-06,4.37408250417145e-06,"3575/8767/942/11006/3561/3594/941/5788/54440/3606/8744/101/2625",13
"BP","GO:0060759","regulation of response to cytokine stimulus","16/346","183/18870",2.7854097296961e-07,7.46230699676722e-06,5.67764463874406e-06,"7805/8767/2672/834/5788/54625/6352/7850/81030/146722/54209/3557/1893/4321/11274/335",16
"BP","GO:0070269","pyroptosis","8/346","37/18870",2.86142497571612e-07,7.60698824313454e-06,5.78772436383713e-06,"115362/834/3001/9447/3429/81030/54209/2633",8
"BP","GO:0001909","leukocyte mediated cytotoxicity","14/346","140/18870",3.02876983842135e-07,7.99040348212534e-06,6.07944319515993e-06,"3383/11151/3575/56253/4068/84868/3594/4277/5788/57823/3606/6813/914/54210",14
"BP","GO:0002367","cytokine production involved in immune response","13/346","122/18870",3.85067832897426e-07,1.00817759885871e-05,7.67064949424058e-06,"7805/8767/11006/54440/3606/684/3553/10225/54210/3718/2625/91543/335",13
"BP","GO:0006909","phagocytosis","18/346","237/18870",4.15841626481219e-07,1.08056290309706e-05,8.22138807241856e-06,"1794/11151/3689/55423/4481/3561/3560/5788/3683/64005/5031/4688/11314/146722/3553/54209/6556/335",18
"BP","GO:0002698","negative regulation of immune effector process","13/346","125/18870",5.1098870711032e-07,1.30813109020242e-05,9.95282487611368e-06,"3575/56833/11006/84868/8832/941/5788/6693/684/11314/10225/3718/335",13
"BP","GO:0071675","regulation of mononuclear cell migration","13/346","125/18870",5.1098870711032e-07,1.30813109020242e-05,9.95282487611368e-06,"11151/56833/3627/1230/6352/6693/84830/8740/1236/5641/7941/101/1893",13
"BP","GO:0051250","negative regulation of lymphocyte activation","15/346","169/18870",5.423646331656e-07,1.37824424427964e-05,1.04862759570253e-05,"7805/26191/80380/942/3659/64092/11006/56253/84868/941/6693/374403/11314/3718/3620",15
"BP","GO:0001773","myeloid dendritic cell activation","7/346","29/18870",7.23315797686646e-07,1.82465649401828e-05,1.3882772667086e-05,"1794/116071/84868/10538/10537/914/81501",7
"BP","GO:0050766","positive regulation of phagocytosis","10/346","72/18870",7.37968728917325e-07,1.84813038198426e-05,1.40613721192637e-05,"1794/55423/3561/3560/5788/146722/3553/54209/6556/335",10
"BP","GO:0002705","positive regulation of leukocyte mediated immunity","14/346","151/18870",7.66132234266007e-07,1.90485827454915e-05,1.44929823642293e-05,"3689/56253/4068/3594/4277/5788/54440/3606/5724/3553/54209/958/2625/91543",14
"BP","GO:0032612","interleukin-1 production","13/346","130/18870",8.04076166635719e-07,1.9569628393613e-05,1.48894163399261e-05,"115362/8767/834/11006/84868/9447/353514/7850/338557/54209/1236/440068/335",13
"BP","GO:0032652","regulation of interleukin-1 production","13/346","130/18870",8.04076166635719e-07,1.9569628393613e-05,1.48894163399261e-05,"115362/8767/834/11006/84868/9447/353514/7850/338557/54209/1236/440068/335",13
"BP","GO:0045621","positive regulation of lymphocyte differentiation","13/346","130/18870",8.04076166635719e-07,1.9569628393613e-05,1.48894163399261e-05,"3575/8767/942/11006/3561/3594/941/5788/54440/3606/8744/101/2625",13
"BP","GO:0050729","positive regulation of inflammatory response","14/346","152/18870",8.30058002821189e-07,1.9915628906553e-05,1.51526684358459e-05,"834/9447/353514/3606/81030/3553/54209/1236/5008/7941/101/56670/3620/6280",14
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","14/346","152/18870",8.30058002821189e-07,1.9915628906553e-05,1.51526684358459e-05,"7805/26191/80380/942/3659/11006/56253/84868/941/6693/84830/11314/3718/3620",14
"BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","12/346","110/18870",8.39462622895754e-07,1.9915628906553e-05,1.51526684358459e-05,"8767/942/84868/8832/5788/54440/353514/4939/6693/5724/914/101",12
"BP","GO:0071677","positive regulation of mononuclear cell migration","10/346","73/18870",8.41343119316185e-07,1.9915628906553e-05,1.51526684358459e-05,"11151/3627/1230/6352/6693/8740/1236/5641/7941/101",10
"BP","GO:0070098","chemokine-mediated signaling pathway","11/346","91/18870",8.59533586236167e-07,2.02078100274299e-05,1.5374972419749e-05,"1234/4283/10663/3627/2833/9034/1230/6352/6362/54209/1236",11
"BP","GO:0018108","peptidyl-tyrosine phosphorylation","19/346","276/18870",8.9119681018839e-07,2.08106498379127e-05,1.58336389178563e-05,"8784/3689/8767/920/64092/11006/941/5788/54625/353514/6352/3606/11314/54209/3932/958/5008/3718/916",19
"BP","GO:0002224","toll-like receptor signaling pathway","10/346","74/18870",9.57146844099554e-07,2.22006677396514e-05,1.6891224419362e-05,"1520/2672/3659/330/81622/8061/11314/146722/958/79931",10
"BP","GO:0045622","regulation of T-helper cell differentiation","8/346","43/18870",9.76507435642194e-07,2.24987313171961e-05,1.71180040297137e-05,"8767/942/3594/941/10538/3606/3718/2625",8
"BP","GO:0018212","peptidyl-tyrosine modification","19/346","278/18870",9.93468266500776e-07,2.2737922708786e-05,1.72999911447817e-05,"8784/3689/8767/920/64092/11006/941/5788/54625/353514/6352/3606/11314/54209/3932/958/5008/3718/916",19
"BP","GO:0050868","negative regulation of T cell activation","13/346","133/18870",1.04463668595652e-06,2.37517393859587e-05,1.80713465479181e-05,"7805/26191/80380/942/3659/11006/56253/84868/941/6693/11314/3718/3620",13
"BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","8/346","44/18870",1.17460780207874e-06,2.6532317411661e-05,2.0186930096957e-05,"8767/942/3561/3594/941/54440/3606/916",8
"BP","GO:0002287","alpha-beta T cell activation involved in immune response","10/346","76/18870",1.23113565148813e-06,2.7450353622858e-05,2.0885411595364e-05,"8767/942/3594/941/10538/6693/3606/3718/8320/2625",10
"BP","GO:0002293","alpha-beta T cell differentiation involved in immune response","10/346","76/18870",1.23113565148813e-06,2.7450353622858e-05,2.0885411595364e-05,"8767/942/3594/941/10538/6693/3606/3718/8320/2625",10
"BP","GO:0022408","negative regulation of cell-cell adhesion","16/346","205/18870",1.28195759442748e-06,2.84002913227011e-05,2.16081651206467e-05,"7805/26191/80380/942/3659/11006/56253/84868/941/6693/84830/11314/3557/3718/3620/335",16
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","17/346","231/18870",1.35248908648883e-06,2.97719890630918e-05,2.26518118541676e-05,"8784/3689/8767/920/64092/11006/941/5788/54625/353514/6352/3606/11314/54209/958/5008/916",17
"BP","GO:0001961","positive regulation of cytokine-mediated signaling pathway","9/346","60/18870",1.37034155301463e-06,2.99740532102441e-05,2.28055509622288e-05,"7805/8767/2672/834/54625/81030/146722/54209/4321",9
"BP","GO:0002260","lymphocyte homeostasis","10/346","77/18870",1.39212403078865e-06,3.00598894547697e-05,2.28708588748826e-05,"11151/3575/55619/10673/9447/54440/84636/8740/27240/3718",10
"BP","GO:0050853","B cell receptor signaling pathway","10/346","77/18870",1.39212403078865e-06,3.00598894547697e-05,2.28708588748826e-05,"150372/26191/89857/5788/11314/3932/3702/952/3507/3502",10
"BP","GO:0007162","negative regulation of cell adhesion","20/346","312/18870",1.40035943351213e-06,3.00598894547697e-05,2.28708588748826e-05,"7805/27299/26191/80380/942/3659/11006/56253/84868/941/5788/6693/84830/11314/3557/3718/3620/4321/2633/335",20
"BP","GO:0006959","humoral immune response","18/346","258/18870",1.4296723598821e-06,3.04207173704092e-05,2.31453922975397e-05,"713/4283/4068/3627/5788/4069/714/3553/54209/1236/5133/54210/6556/3507/3512/3502/6280/2625",18
"BP","GO:0045060","negative thymic T cell selection","5/346","12/18870",1.43477341764372e-06,3.04207173704092e-05,2.31453922975397e-05,"1794/5788/6693/1236/916",5
"BP","GO:0002440","production of molecular mediator of immune response","20/346","314/18870",1.54548747749505e-06,3.25683214769688e-05,2.47793820204277e-05,"7805/115004/26191/8767/942/11006/10538/5788/54440/3606/684/3553/958/10225/54210/3718/28809/2625/91543/335",20
"BP","GO:0034113","heterotypic cell-cell adhesion","9/346","61/18870",1.58183530612967e-06,3.31322595029342e-05,2.52084503649883e-05,"3689/7412/5788/3553/3932/914/3687/3557/335",9
"BP","GO:0097028","dendritic cell differentiation","8/346","46/18870",1.67500426314545e-06,3.48723779122331e-05,2.65324074149483e-05,"116071/10538/10537/54209/1236/55365/28959/81501",8
"BP","GO:0002573","myeloid leukocyte differentiation","17/346","235/18870",1.71264680645378e-06,3.54425590605045e-05,2.69662257959126e-05,"116071/2124/9935/920/11006/7130/10538/1230/714/126014/10537/54209/1236/7351/2625/81501/284266",17
"BP","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","7/346","33/18870",1.85878084252934e-06,3.82377773320322e-05,2.90929482746761e-05,"7805/26191/11006/4068/53347/11314/2633",7
"BP","GO:1990868","response to chemokine","11/346","99/18870",2.00934741111921e-06,4.08488508989881e-05,3.10795655292618e-05,"1234/4283/10663/3627/2833/9034/1230/6352/6362/54209/1236",11
"BP","GO:1990869","cellular response to chemokine","11/346","99/18870",2.00934741111921e-06,4.08488508989881e-05,3.10795655292618e-05,"1234/4283/10663/3627/2833/9034/1230/6352/6362/54209/1236",11
"BP","GO:0002718","regulation of cytokine production involved in immune response","12/346","120/18870",2.13608649103853e-06,4.31714322399367e-05,3.28466854700785e-05,"7805/8767/11006/54440/3606/684/3553/10225/3718/2625/91543/335",12
"BP","GO:0050764","regulation of phagocytosis","11/346","100/18870",2.22118994230434e-06,4.46304211663011e-05,3.39567470983858e-05,"1794/55423/3561/3560/5788/11314/146722/3553/54209/6556/335",11
"BP","GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","7/346","34/18870",2.30408607825339e-06,4.5763916588757e-05,3.48191592466846e-05,"8767/942/3561/3594/941/54440/3606",7
"BP","GO:0071353","cellular response to interleukin-4","7/346","34/18870",2.30408607825339e-06,4.5763916588757e-05,3.48191592466846e-05,"11151/3561/54625/146722/3718/2625/81501",7
"BP","GO:0032615","interleukin-12 production","9/346","64/18870",2.3936740982254e-06,4.70030550196987e-05,3.57619491469321e-05,"7805/8767/3659/353514/81622/1236/958/3718/3620",9
"BP","GO:0032655","regulation of interleukin-12 production","9/346","64/18870",2.3936740982254e-06,4.70030550196987e-05,3.57619491469321e-05,"7805/8767/3659/353514/81622/1236/958/3718/3620",9
"BP","GO:0071706","tumor necrosis factor superfamily cytokine production","15/346","191/18870",2.54995150368009e-06,4.95091707680809e-05,3.76687099715723e-05,"26191/8767/942/11006/84868/8832/5788/54440/353514/4939/6693/5724/54209/914/101",15
"BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","15/346","191/18870",2.54995150368009e-06,4.95091707680809e-05,3.76687099715723e-05,"26191/8767/942/11006/84868/8832/5788/54440/353514/4939/6693/5724/54209/914/101",15
"BP","GO:0002292","T cell differentiation involved in immune response","10/346","84/18870",3.12795160851161e-06,6.03921830112633e-05,4.59489745255043e-05,"8767/942/3594/941/10538/6693/3606/3718/8320/2625",10
"BP","GO:0042742","defense response to bacterium","20/346","330/18870",3.3005049724795e-06,6.33696954716064e-05,4.8214394276338e-05,"115362/3575/8767/920/834/56833/84868/4069/4939/6693/3606/3553/54209/54210/6556/3507/3512/3502/6280/2633",20
"BP","GO:0070670","response to interleukin-4","7/346","36/18870",3.46440504994235e-06,6.61490820585678e-05,5.03290713274556e-05,"11151/3561/54625/146722/3718/2625/81501",7
"BP","GO:0060760","positive regulation of response to cytokine stimulus","9/346","67/18870",3.54110832072767e-06,6.7242144815576e-05,5.11607205620458e-05,"7805/8767/2672/834/54625/81030/146722/54209/4321",9
"BP","GO:0030593","neutrophil chemotaxis","11/346","107/18870",4.33554039886625e-06,8.18777465490807e-05,6.22961168614777e-05,"3689/4283/7130/3627/6352/5880/6362/3553/1236/54210/6280",11
"BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","8/346","52/18870",4.38995191563325e-06,8.2454749024068e-05,6.27351252016697e-05,"8767/942/11006/3561/3594/941/54440/3606",8
"BP","GO:0002708","positive regulation of lymphocyte mediated immunity","12/346","129/18870",4.57426757548892e-06,8.54522634642686e-05,6.50157633204627e-05,"56253/4068/3594/4277/5788/54440/3606/3553/54209/958/2625/91543",12
"BP","GO:0050860","negative regulation of T cell receptor signaling pathway","6/346","25/18870",4.80088457990189e-06,8.92035328394674e-05,6.78698906655061e-05,"7805/26191/11006/4068/53347/2633",6
"BP","GO:0019932","second-messenger-mediated signaling","19/346","310/18870",4.94582948948168e-06,9.11368684427041e-05,6.93408556803956e-05,"1234/115004/920/10663/2833/9034/7412/5788/5341/1230/374403/338557/54209/1236/133/50852/2696/916/2633",19
"BP","GO:0050864","regulation of B cell activation","12/346","130/18870",4.9576768713045e-06,9.11368684427041e-05,6.93408556803956e-05,"7805/150372/64092/56833/3561/10673/5788/54440/374403/11314/958/952",12
"BP","GO:0001771","immunological synapse formation","5/346","15/18870",5.19878492822235e-06,9.50634958303515e-05,7.23284029557194e-05,"1794/84868/923/1236/2047",5
"BP","GO:0001960","negative regulation of cytokine-mediated signaling pathway","10/346","89/18870",5.31256069299421e-06,9.66326829209894e-05,7.35223080947343e-05,"5788/54625/6352/7850/54209/3557/1893/4321/11274/335",10
"BP","GO:0048002","antigen processing and presentation of peptide antigen","9/346","71/18870",5.78345186505397e-06,0.000104647170919511,7.96200758275273e-05,"1520/10437/6890/4277/1509/81622/54209/5641/6556",9
"BP","GO:0032611","interleukin-1 beta production","11/346","111/18870",6.2041894536027e-06,0.000110524117276551,8.40915097943546e-05,"115362/8767/834/11006/9447/353514/338557/54209/1236/440068/335",11
"BP","GO:0032651","regulation of interleukin-1 beta production","11/346","111/18870",6.2041894536027e-06,0.000110524117276551,8.40915097943546e-05,"115362/8767/834/11006/9447/353514/338557/54209/1236/440068/335",11
"BP","GO:0033209","tumor necrosis factor-mediated signaling pathway","11/346","111/18870",6.2041894536027e-06,0.000110524117276551,8.40915097943546e-05,"8784/7805/834/6772/10673/330/9447/970/3875/3856/335",11
"BP","GO:0045730","respiratory burst","7/346","40/18870",7.2651014695243e-06,0.000128075138502565,9.74450828397314e-05,"56833/5880/1043/4688/54209/6556/3512",7
"BP","GO:0070232","regulation of T cell apoptotic process","7/346","40/18870",7.2651014695243e-06,0.000128075138502565,9.74450828397314e-05,"64919/3575/6352/5133/3718/101/3620",7
"BP","GO:0042093","T-helper cell differentiation","9/346","73/18870",7.30057936487419e-06,0.000128075138502565,9.74450828397314e-05,"8767/942/3594/941/10538/6693/3606/3718/2625",9
"BP","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","6/346","27/18870",7.77969787562744e-06,0.00013579109019277,0.000103315711288237,"150372/5788/3783/1236/3932/50852",6
"BP","GO:0019722","calcium-mediated signaling","15/346","210/18870",8.14418824831824e-06,0.000141438766764763,0.000107612706925676,"1234/920/10663/2833/9034/7412/5788/5341/1230/374403/54209/1236/50852/916/2633",15
"BP","GO:0001818","negative regulation of cytokine production","21/346","381/18870",8.201735442859e-06,0.000141725988452604,0.000107831237559273,"7805/26191/80380/11006/84868/8832/5788/353514/684/7850/338557/54209/1236/10225/6556/440068/3718/3620/2633/2625/335",21
"BP","GO:0060761","negative regulation of response to cytokine stimulus","10/346","94/18870",8.71130626843842e-06,0.000149782460018523,0.000113960948198791,"5788/54625/6352/7850/54209/3557/1893/4321/11274/335",10
"BP","GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","9/346","75/18870",9.14602887491697e-06,0.000156478593028282,0.000119055654661504,"8767/942/3594/941/10538/6693/3606/3718/2625",9
"BP","GO:0032703","negative regulation of interleukin-2 production","6/346","28/18870",9.7494021419442e-06,0.000165979969470735,0.000126284711177478,"7805/11006/84868/5788/2633/2625",6
"BP","GO:0042092","type 2 immune response","7/346","42/18870",1.01873794642101e-05,0.00017258619327603,0.000131311010844153,"942/10538/3606/3620/1893/2625/91543",7
"BP","GO:2000107","negative regulation of leukocyte apoptotic process","8/346","59/18870",1.15708479532556e-05,0.000195067563543665,0.000148415805839448,"64919/1234/3575/6352/1236/5133/3718/3620",8
"BP","GO:0032735","positive regulation of interleukin-12 production","7/346","43/18870",1.19783823586539e-05,0.000200957715686931,0.00015289728733734,"7805/8767/3659/81622/1236/958/3620",7
"BP","GO:0090025","regulation of monocyte chemotaxis","6/346","29/18870",1.21040333621853e-05,0.000202084730916485,0.000153754769075712,"56833/3627/1230/6352/5641/7941",6
"BP","GO:0002275","myeloid cell activation involved in immune response","10/346","98/18870",1.26487220385236e-05,0.000210163381563161,0.000159901354515343,"1794/3689/84868/8832/5880/5724/11314/6813/54209/56670",10
"BP","GO:0030101","natural killer cell activation","10/346","99/18870",1.38441573899173e-05,0.000228925396839972,0.000174176304004097,"11151/26191/84868/5788/57823/3606/50615/914/257101/2625",10
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","13/346","168/18870",1.3950347216782e-05,0.000229582857053326,0.000174676528057751,"8784/8767/920/941/5788/54625/353514/6352/3606/54209/958/5008/916",13
"BP","GO:0002827","positive regulation of T-helper 1 type immune response","5/346","18/18870",1.41755051926312e-05,0.000231087480876102,0.000175821310681196,"8767/3594/3606/3553/6556",5
"BP","GO:0002830","positive regulation of type 2 immune response","5/346","18/18870",1.41755051926312e-05,0.000231087480876102,0.000175821310681196,"942/3606/3620/2625/91543",5
"BP","GO:0002507","tolerance induction","6/346","30/18870",1.48978693536506e-05,0.000241723175991627,0.000183913405710004,"11006/84868/29851/5133/916/3620",6
"BP","GO:0001562","response to protozoan","6/346","31/18870",1.81899690888167e-05,0.000293759500798834,0.000223504883344142,"116071/10538/6693/958/6556/2633",6
"BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","13/346","173/18870",1.90848649917722e-05,0.000306778108890998,0.000233410001221282,"1234/111/2359/10663/2833/9034/1230/1043/338557/1236/133/2696/952",13
"BP","GO:0002520","immune system development","14/346","199/18870",1.93190265150214e-05,0.000309104424240343,0.000235179962156547,"64919/3575/9935/11006/84868/10538/5788/29851/958/5133/2300/916/3620/2625",14
"BP","GO:0002688","regulation of leukocyte chemotaxis","11/346","126/18870",2.08672499946188e-05,0.000332337400835957,0.000252856611625311,"56833/7130/3627/1230/6352/5880/8740/1236/5641/7941/2277",11
"BP","GO:0002820","negative regulation of adaptive immune response","8/346","64/18870",2.13297202644365e-05,0.000335859139389162,0.000255536102032812,"3575/64092/11006/84868/941/5788/6693/3718",8
"BP","GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell","4/346","10/18870",2.13799220675971e-05,0.000335859139389162,0.000255536102032812,"3383/54518/84868/3683",4
"BP","GO:0035771","interleukin-4-mediated signaling pathway","4/346","10/18870",2.13799220675971e-05,0.000335859139389162,0.000255536102032812,"3561/54625/146722/3718",4
"BP","GO:0043029","T cell homeostasis","7/346","47/18870",2.19535311820305e-05,0.000341637599901734,0.000259932603726404,"11151/3575/9447/84636/8740/27240/3718",7
"BP","GO:0046633","alpha-beta T cell proliferation","7/346","47/18870",2.19535311820305e-05,0.000341637599901734,0.000259932603726404,"1794/26191/8767/3659/5788/3606/916",7
"BP","GO:0002230","positive regulation of defense response to virus by host","6/346","32/18870",2.20443242992149e-05,0.000341637599901734,0.000259932603726404,"115004/26191/6772/3594/9447/60489",6
"BP","GO:0032602","chemokine production","10/346","105/18870",2.32652946551079e-05,0.000358950260393093,0.000273104821656294,"8767/11006/84868/8832/3606/3162/3553/54209/255231/54210",10
"BP","GO:0002643","regulation of tolerance induction","5/346","20/18870",2.48880838785666e-05,0.000382280968374783,0.000290855829373845,"11006/84868/5133/916/3620",5
"BP","GO:0032760","positive regulation of tumor necrosis factor production","10/346","106/18870",2.52769176732857e-05,0.000386535519818033,0.000294092875397614,"8767/84868/8832/5788/54440/353514/4939/6693/5724/914",10
"BP","GO:0071621","granulocyte chemotaxis","11/346","130/18870",2.79706981892927e-05,0.000425844638511875,0.000324000946333658,"3689/4283/7130/3627/6352/5880/6362/3553/1236/54210/6280",11
"BP","GO:0019058","viral life cycle","18/346","321/18870",2.89953100998835e-05,0.000436628371496217,0.000332205674950521,"3383/1234/8638/942/920/10663/941/6352/3429/4939/684/60489/164668/290/23601/131578/81607/91543",18
"BP","GO:0031348","negative regulation of defense response","18/346","321/18870",2.89953100998835e-05,0.000436628371496217,0.000332205674950521,"115004/26191/56833/7130/84868/4277/5788/54625/6693/338557/54209/89790/10225/84885/4321/11274/2625/335",18
"BP","GO:2000404","regulation of T cell migration","7/346","49/18870",2.90580224086024e-05,0.000436628371496217,0.000332205674950521,"11151/3627/6352/6693/8740/101/1893",7
