"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1902750","negative regulation of cell cycle G2/M phase transition","10/181","70/18870",1.23916220240351e-09,2.37585522268519e-08,1.98040194088577e-08,"983/63967/641/90381/990/9212/4998/5347/51514/9088",10
"BP","GO:0065004","protein-DNA complex assembly","16/181","240/18870",1.41649733281903e-09,2.68999588727728e-08,2.24225492583584e-08,"1062/3148/64946/64105/11339/55723/1063/4171/3014/9787/55355/126961/2491/8352/8318/5888",16
"BP","GO:0006270","DNA replication initiation","8/181","37/18870",1.86820562677373e-09,3.51434152810077e-08,2.92939094803944e-08,"4171/90381/990/898/4998/4173/8318/55388",8
"BP","GO:0031023","microtubule organizing center organization","13/181","154/18870",3.0439020855467e-09,5.672467998673e-08,4.72830437095744e-08,"675/6491/10733/983/4751/284403/6790/7516/9768/899/3832/5347/151648",13
"BP","GO:1902969","mitotic DNA replication","6/181","16/18870",5.30023792133846e-09,9.78580964365638e-08,8.15699383800529e-08,"675/4171/9837/4173/8318/5888",6
"BP","GO:0051782","negative regulation of cell division","6/181","17/18870",8.12622201928604e-09,1.48657676206022e-07,1.23914095301329e-07,"79733/641/9212/144455/259266/56155",6
"BP","GO:0044774","mitotic DNA integrity checkpoint signaling","10/181","87/18870",1.0859142133769e-08,1.96846631043049e-07,1.64082157217428e-07,"983/51512/2177/63967/641/90381/990/4998/5347/51514",10
"BP","GO:1901976","regulation of cell cycle checkpoint","8/181","46/18870",1.17311334805668e-08,2.10737659101353e-07,1.75661069377098e-07,"675/55143/79968/57082/9212/332/891/5888",8
"BP","GO:0044843","cell cycle G1/S phase transition","16/181","279/18870",1.22586946519004e-08,2.18248545856156e-07,1.81921793753297e-07,"6491/81610/894/128239/983/51512/1033/2146/1869/6241/9928/990/898/1870/144455/6657",16
"BP","GO:0030261","chromosome condensation","8/181","47/18870",1.40225138972374e-08,2.45270988693784e-07,2.0444643992371e-07,"7153/54892/64151/983/51203/113130/23397/5347",8
"BP","GO:0032467","positive regulation of cytokinesis","8/181","47/18870",1.40225138972374e-08,2.45270988693784e-07,2.0444643992371e-07,"55143/29127/9928/990/9212/11113/332/1894",8
"BP","GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","9/181","67/18870",1.49235886756839e-08,2.58762050602728e-07,2.15691958983111e-07,"983/63967/641/90381/990/9212/4998/5347/51514",9
"BP","GO:0000725","recombinational repair","13/181","179/18870",1.88312935102334e-08,3.23703441891426e-07,2.69824069443363e-07,"675/10721/10635/4171/78995/3014/641/7516/29128/9401/4173/8318/5888",13
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","6/181","21/18870",3.45122144954709e-08,5.83197929694652e-07,4.86126553865732e-07,"1062/83540/55143/9212/332/11004",6
"BP","GO:0051383","kinetochore organization","6/181","21/18870",3.45122144954709e-08,5.83197929694652e-07,4.86126553865732e-07,"1062/83540/64946/64105/1063/9787",6
"BP","GO:0044818","mitotic G2/M transition checkpoint","8/181","53/18870",3.76336487189673e-08,6.30600802904376e-07,5.25639374854041e-07,"983/63967/641/90381/990/4998/5347/51514",8
"BP","GO:0007143","female meiotic nuclear division","7/181","38/18870",6.53022197445819e-08,1.08510521808914e-06,9.04493026111358e-07,"7153/7272/6790/23397/9133/9319/5347",7
"BP","GO:0044771","meiotic cell cycle phase transition","5/181","13/18870",9.29066108211269e-08,1.53103952047378e-06,1.27620303163601e-06,"7272/9133/991/995/9088",5
"BP","GO:0033260","nuclear DNA replication","7/181","40/18870",9.4922350123128e-08,1.55143578807801e-06,1.29320440763088e-06,"675/4171/641/9837/4173/8318/5888",7
"BP","GO:0051785","positive regulation of nuclear division","8/181","60/18870",1.0260639750693e-07,1.66339151730747e-06,1.38652547422715e-06,"51203/10635/9787/6790/991/11065/9700/3479",8
"BP","GO:0000724","double-strand break repair via homologous recombination","12/181","175/18870",1.26864560943322e-07,2.04006398807246e-06,1.70050205203316e-06,"675/10721/10635/4171/3014/641/7516/29128/9401/4173/8318/5888",12
"BP","GO:0000082","G1/S transition of mitotic cell cycle","14/181","252/18870",1.53252786368104e-07,2.44468844814399e-06,2.0377781025283e-06,"6491/894/128239/983/51512/1033/2146/1869/6241/9928/990/898/1870/144455",14
"BP","GO:0032506","cytokinetic process","7/181","43/18870",1.60137398394911e-07,2.53423787618614e-06,2.1124223230206e-06,"54443/128239/10112/29127/9212/55165/1894",7
"BP","GO:0045840","positive regulation of mitotic nuclear division","7/181","44/18870",1.88901353022304e-07,2.96589998367303e-06,2.47223569351196e-06,"51203/9787/6790/991/11065/9700/3479",7
"BP","GO:0045143","homologous chromosome segregation","8/181","65/18870",1.94319215015218e-07,3.02712902140894e-06,2.52327335944925e-06,"2177/898/9319/83990/5347/9232/9700/84057",8
"BP","GO:0051445","regulation of meiotic cell cycle","8/181","66/18870",2.19325231302543e-07,3.39019000943621e-06,2.82590404101767e-06,"7272/10635/286151/9319/991/259266/995/9088",8
"BP","GO:0034502","protein localization to chromosome","10/181","119/18870",2.2172945037819e-07,3.40098864657008e-06,2.83490528054382e-06,"675/157570/983/83903/701/7272/2146/57082/9212/5347",10
"BP","GO:0035825","homologous recombination","8/181","68/18870",2.77704906804745e-07,4.22705026082947e-06,3.52347165805297e-06,"7153/10635/2177/9319/29128/83990/5888/84057",8
"BP","GO:0007064","mitotic sister chromatid cohesion","6/181","31/18870",4.32430922042663e-07,6.49167342765209e-06,5.41115575265937e-06,"157570/83903/699/113130/991/151648",6
"BP","GO:0051382","kinetochore assembly","5/181","17/18870",4.32995268745099e-07,6.49167342765209e-06,5.41115575265937e-06,"1062/64946/64105/1063/9787",5
"BP","GO:0007292","female gamete generation","11/181","163/18870",5.05330831312355e-07,7.51962445997639e-06,6.26800771910612e-06,"675/7153/7272/78995/6790/23397/9133/9319/5347/259266/3479",11
"BP","GO:0000076","DNA replication checkpoint signaling","5/181","18/18870",5.94880934476691e-07,8.78661172849275e-06,7.32410912700737e-06,"63967/90381/990/4998/8318",5
"BP","GO:0007076","mitotic chromosome condensation","5/181","19/18870",8.0107648961922e-07,1.17451950022112e-05,9.7902459528541e-06,"64151/51203/113130/23397/5347",5
"BP","GO:0010212","response to ionizing radiation","10/181","138/18870",8.80768102356791e-07,1.28193547160543e-05,1.06856153178746e-05,"675/894/10635/2177/3014/641/90381/7516/1894/5888",10
"BP","GO:0007095","mitotic G2 DNA damage checkpoint signaling","6/181","37/18870",1.30174012023763e-06,1.88092014474916e-05,1.56784717761649e-05,"983/63967/641/90381/5347/51514",6
"BP","GO:0044773","mitotic DNA damage checkpoint signaling","8/181","83/18870",1.31123963108966e-06,1.881015701002e-05,1.56792682884557e-05,"983/51512/2177/63967/641/90381/5347/51514",8
"BP","GO:0090231","regulation of spindle checkpoint","5/181","21/18870",1.38022742573209e-06,1.93815034289421e-05,1.61555159765083e-05,"55143/57082/9212/332/891",5
"BP","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/181","21/18870",1.38022742573209e-06,1.93815034289421e-05,1.61555159765083e-05,"55143/57082/9212/332/891",5
"BP","GO:1903504","regulation of mitotic spindle checkpoint","5/181","21/18870",1.38022742573209e-06,1.93815034289421e-05,1.61555159765083e-05,"55143/57082/9212/332/891",5
"BP","GO:0033314","mitotic DNA replication checkpoint signaling","4/181","10/18870",1.64390143868847e-06,2.27634685329501e-05,1.89745641205344e-05,"63967/90381/990/4998",4
"BP","GO:0044837","actomyosin contractile ring organization","4/181","10/18870",1.64390143868847e-06,2.27634685329501e-05,1.89745641205344e-05,"54443/128239/29127/1894",4
"BP","GO:0007131","reciprocal meiotic recombination","7/181","60/18870",1.67312521767656e-06,2.28507649592264e-05,1.90473303439891e-05,"7153/10635/2177/9319/83990/5888/84057",7
"BP","GO:0140527","reciprocal homologous recombination","7/181","60/18870",1.67312521767656e-06,2.28507649592264e-05,1.90473303439891e-05,"7153/10635/2177/9319/83990/5888/84057",7
"BP","GO:0032200","telomere organization","11/181","187/18870",1.96386238171933e-06,2.66390584295806e-05,2.22050748351938e-05,"675/4751/2146/641/9156/898/9212/9401/80119/8352/5888",11
"BP","GO:0071459","protein localization to chromosome, centromeric region","6/181","40/18870",2.09860152541964e-06,2.82744016330187e-05,2.35682205450755e-05,"983/83903/701/7272/57082/9212",6
"BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","4/181","11/18870",2.56391645459973e-06,3.43117410098783e-05,2.86006646542775e-05,"55143/9212/332/891",4
"BP","GO:0070192","chromosome organization involved in meiotic cell cycle","7/181","65/18870",2.89683723963097e-06,3.85086230388277e-05,3.20989894833495e-05,"2177/23397/898/9319/83990/5888/84057",7
"BP","GO:0022412","cellular process involved in reproduction in multicellular organism","17/181","471/18870",3.07646625515839e-06,4.06256537270585e-05,3.3863647381632e-05,"675/7153/4603/3148/7272/57082/81930/6790/23397/9133/9319/83990/5347/259266/3479/56155/56603",17
"BP","GO:0006275","regulation of DNA replication","9/181","124/18870",3.10122354951874e-06,4.06831563009235e-05,3.39115788413441e-05,"157570/983/79733/4171/641/90381/990/144455/4173",9
"BP","GO:0051781","positive regulation of cell division","8/181","94/18870",3.38337006188891e-06,4.40943784536372e-05,3.67550142946171e-05,"55143/29127/9928/990/9212/11113/332/1894",8
"BP","GO:0071479","cellular response to ionizing radiation","7/181","70/18870",4.79103633273457e-06,6.20345873212515e-05,5.17091344455768e-05,"675/894/10635/3014/641/1894/5888",7
"BP","GO:0090235","regulation of metaphase plate congression","4/181","13/18870",5.47224553414294e-06,7.03977909360066e-05,5.86803103457501e-05,"55143/9212/332/10615",4
"BP","GO:0090329","regulation of DNA-templated DNA replication","6/181","47/18870",5.55304914499801e-06,7.09793589431156e-05,5.91650782722798e-05,"79733/4171/641/90381/144455/4173",6
"BP","GO:1902806","regulation of cell cycle G1/S phase transition","11/181","209/18870",5.7461839642096e-06,7.2980196335248e-05,6.08328828661546e-05,"6491/81610/894/51512/2146/1869/6241/9928/990/144455/6657",11
"BP","GO:0001701","in utero embryonic development","15/181","392/18870",5.98219710658141e-06,7.54968419653376e-05,6.29306411145373e-05,"675/6491/10733/54892/55723/4751/79733/6241/7516/9133/9837/144455/891/84525/3479",15
"BP","GO:0045842","positive regulation of mitotic metaphase/anaphase transition","4/181","14/18870",7.60378397796013e-06,9.49856291417065e-05,7.91755838118326e-05,"9787/991/11065/9700",4
"BP","GO:0032886","regulation of microtubule-based process","12/181","258/18870",7.62171547776983e-06,9.49856291417065e-05,7.91755838118326e-05,"6491/10733/220134/284403/22974/81930/6790/899/10460/5347/10615/221150",12
"BP","GO:0034501","protein localization to kinetochore","4/181","15/18870",1.02911855877147e-05,0.00012589339915278,0.000104938857236044,"983/7272/57082/9212",4
"BP","GO:1902101","positive regulation of metaphase/anaphase transition of cell cycle","4/181","15/18870",1.02911855877147e-05,0.00012589339915278,0.000104938857236044,"9787/991/11065/9700",4
"BP","GO:1903083","protein localization to condensed chromosome","4/181","15/18870",1.02911855877147e-05,0.00012589339915278,0.000104938857236044,"983/7272/57082/9212",4
"BP","GO:0007140","male meiotic nuclear division","6/181","55/18870",1.40698295611136e-05,0.000171068537468662,0.000142594742471107,"675/4603/81930/9319/56155/56603",6
"BP","GO:0001824","blastocyst development","8/181","116/18870",1.61449601057059e-05,0.00019510939667138,0.000162634079788898,"675/54892/55723/4751/6241/9837/84525/3479",8
"BP","GO:0051447","negative regulation of meiotic cell cycle","4/181","17/18870",1.7676105189862e-05,0.000212326227401114,0.000176985225712062,"7272/286151/9319/9088",4
"BP","GO:0000723","telomere maintenance","9/181","156/18870",2.00429007203408e-05,0.00023931463494826,0.000199481501654069,"675/4751/641/9156/898/9212/9401/80119/5888",9
"BP","GO:0071900","regulation of protein serine/threonine kinase activity","12/181","285/18870",2.06261347940034e-05,0.000244812576066921,0.000204064328569745,"894/1033/2146/641/990/898/9133/899/5347/891/995/9088",12
"BP","GO:0051653","spindle localization","6/181","62/18870",2.82249282585025e-05,0.000332621359679128,0.000277257629168212,"51203/89958/5347/10615/259266/9700",6
"BP","GO:0000212","meiotic spindle organization","4/181","19/18870",2.83578892404472e-05,0.000332621359679128,0.000277257629168212,"6790/9133/259266/9700",4
"BP","GO:2000241","regulation of reproductive process","10/181","207/18870",3.22120747201262e-05,0.000375619163695507,0.000313098590231329,"7272/10635/286151/6790/9319/991/259266/995/9088/3479",10
"BP","GO:1902808","positive regulation of cell cycle G1/S phase transition","6/181","65/18870",3.70328462678453e-05,0.000429322648012114,0.000357863306345947,"6491/81610/894/2146/6241/990",6
"BP","GO:0036297","interstrand cross-link repair","5/181","40/18870",3.85063629038188e-05,0.00044382478398968,0.000369951609523151,"55247/10635/2177/78995/5888",5
"BP","GO:0072331","signal transduction by p53 class mediator","9/181","175/18870",4.95374524902589e-05,0.000567687817618255,0.000473198048893641,"675/51512/5366/1869/6790/2305/9212/1870/144455",9
"BP","GO:0001832","blastocyst growth","4/181","22/18870",5.23277564151918e-05,0.000596237407382242,0.000496995653411054,"675/54892/9837/3479",4
"BP","GO:0071478","cellular response to radiation","9/181","181/18870",6.4335666214657e-05,0.000728893854727421,0.00060757187172813,"675/894/55872/10635/3014/641/9212/1894/5888",9
"BP","GO:0009314","response to radiation","14/181","428/18870",6.870320811102e-05,0.000773978513973864,0.000645152337837054,"675/894/55872/10635/2177/3014/641/90381/7516/9212/9768/51514/1894/5888",14
"BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","9/181","183/18870",7.00291137975128e-05,0.000784483443327193,0.000653908756276006,"6491/894/51512/2146/1869/6241/9928/990/144455",9
"BP","GO:0090224","regulation of spindle organization","5/181","46/18870",7.65711934808723e-05,0.000852977429055081,0.000711002143524242,"6491/22974/10460/5347/10615",5
"BP","GO:0048144","fibroblast proliferation","7/181","107/18870",7.73876903158938e-05,0.000857283636054957,0.000714591596542669,"983/79733/1164/1869/990/891/3479",7
"BP","GO:2001252","positive regulation of chromosome organization","7/181","109/18870",8.70216980083757e-05,0.000958681026677906,0.000799111725241205,"54892/64151/983/699/4751/23397/9212",7
"BP","GO:0031055","chromatin remodeling at centromere","3/181","10/18870",9.91241441358021e-05,0.00107420404025429,0.000895406313446404,"11339/55355/2491",3
"BP","GO:0034080","CENP-A containing chromatin assembly","3/181","10/18870",9.91241441358021e-05,0.00107420404025429,0.000895406313446404,"11339/55355/2491",3
"BP","GO:1901993","regulation of meiotic cell cycle phase transition","3/181","10/18870",9.91241441358021e-05,0.00107420404025429,0.000895406313446404,"7272/995/9088",3
"BP","GO:0071897","DNA biosynthetic process","9/181","194/18870",0.000109494739941531,0.00118017573753196,0.000983739370513097,"10721/4751/1063/78995/9212/9768/80119/51514/64094",9
"BP","GO:0070601","centromeric sister chromatid cohesion","3/181","11/18870",0.000135334229516253,0.00143540666837983,0.00119648795300203,"699/701/151648",3
"BP","GO:1902412","regulation of mitotic cytokinesis","3/181","11/18870",0.000135334229516253,0.00143540666837983,0.00119648795300203,"55143/9212/332",3
"BP","GO:1990918","double-strand break repair involved in meiotic recombination","3/181","11/18870",0.000135334229516253,0.00143540666837983,0.00119648795300203,"2177/83990/5888",3
"BP","GO:0051054","positive regulation of DNA metabolic process","11/181","298/18870",0.000147948398741748,0.00156089474651347,0.00130108895356848,"7468/983/4751/79733/10635/3014/2305/9212/144455/5888/64094",11
"BP","GO:0007129","homologous chromosome pairing at meiosis","5/181","53/18870",0.000151847970894,0.00159360449454019,0.00132835427169876,"2177/898/9319/83990/84057",5
"BP","GO:0010165","response to X-ray","4/181","29/18870",0.000161224082750951,0.00167437927606977,0.00139568435670916,"675/894/641/7516",4
"BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle","4/181","29/18870",0.000161224082750951,0.00167437927606977,0.00139568435670916,"983/51514/891/995",4
"BP","GO:0070507","regulation of microtubule cytoskeleton organization","8/181","161/18870",0.000165504238779026,0.00170675502229227,0.00142267126653618,"6491/220134/22974/81930/10460/5347/10615/221150",8
"BP","GO:0046605","regulation of centrosome cycle","5/181","54/18870",0.000166053397354413,0.00170675502229227,0.00142267126653618,"6491/10733/284403/6790/899",5
"BP","GO:0000727","double-strand break repair via break-induced replication","3/181","12/18870",0.000179173284579348,0.00179533431885035,0.00149650683073679,"4171/4173/8318",3
"BP","GO:0060707","trophoblast giant cell differentiation","3/181","12/18870",0.000179173284579348,0.00179533431885035,0.00149650683073679,"10733/79733/144455",3
"BP","GO:0090232","positive regulation of spindle checkpoint","3/181","12/18870",0.000179173284579348,0.00179533431885035,0.00149650683073679,"55143/9212/332",3
"BP","GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","3/181","12/18870",0.000179173284579348,0.00179533431885035,0.00149650683073679,"55143/9212/332",3
"BP","GO:0090306","meiotic spindle assembly","3/181","12/18870",0.000179173284579348,0.00179533431885035,0.00149650683073679,"6790/9133/259266",3
"BP","GO:0072698","protein localization to microtubule cytoskeleton","5/181","55/18870",0.000181251754133743,0.00180707998871342,0.00150629747251148,"6491/81610/7272/6790/10615",5
"BP","GO:0051347","positive regulation of transferase activity","13/181","414/18870",0.000187309129858512,0.0018581811190939,0.00154889298793711,"1062/894/4751/22974/2146/63967/9928/9212/991/5347/11065/1894/3479",13
"BP","GO:0051293","establishment of spindle localization","5/181","57/18870",0.000214811311964041,0.00212046413889256,0.0017675198623826,"51203/89958/5347/10615/9700",5
"BP","GO:0021987","cerebral cortex development","7/181","127/18870",0.000225888617686839,0.00221882711166284,0.0018495106420924,"89839/284403/9355/3014/9928/10460/259266",7
"BP","GO:0007144","female meiosis I","3/181","13/18870",0.00023128359629291,0.00224965605369786,0.00187520820819771,"6790/9133/9319",3
"BP","GO:0060623","regulation of chromosome condensation","3/181","13/18870",0.00023128359629291,0.00224965605369786,0.00187520820819771,"54892/64151/23397",3
"BP","GO:1902751","positive regulation of cell cycle G2/M phase transition","4/181","32/18870",0.000238683956903856,0.00231036801003053,0.00192581485922938,"983/51514/891/995",4
"BP","GO:0044380","protein localization to cytoskeleton","5/181","59/18870",0.000252904063434441,0.00243618696854239,0.00203069166622417,"6491/81610/7272/6790/10615",5
"BP","GO:0040020","regulation of meiotic nuclear division","4/181","33/18870",0.000269583244533374,0.00258437014230552,0.00215421023845242,"10635/286151/9319/991",4
"BP","GO:0001833","inner cell mass cell proliferation","3/181","14/18870",0.000292287181469714,0.00276218312725407,0.00230242683731942,"675/54892/9837",3
"BP","GO:0007100","mitotic centrosome separation","3/181","14/18870",0.000292287181469714,0.00276218312725407,0.00230242683731942,"4751/6790/3832",3
"BP","GO:0051177","meiotic sister chromatid cohesion","3/181","14/18870",0.000292287181469714,0.00276218312725407,0.00230242683731942,"699/701/151246",3
"BP","GO:0030174","regulation of DNA-templated DNA replication initiation","3/181","15/18870",0.000362786180440214,0.00339622367980182,0.00283093342681047,"4171/90381/4173",3
"BP","GO:0051299","centrosome separation","3/181","15/18870",0.000362786180440214,0.00339622367980182,0.00283093342681047,"4751/6790/3832",3
"BP","GO:0048385","regulation of retinoic acid receptor signaling pathway","3/181","16/18870",0.00044336324449823,0.00413115097910968,0.00344353449612742,"2146/8644/56603",3
"BP","GO:0021543","pallium development","8/181","191/18870",0.000523928780469976,0.00485913482910294,0.00405034783041416,"89839/284403/2146/9355/3014/9928/10460/259266",8
"BP","GO:0040001","establishment of mitotic spindle localization","4/181","40/18870",0.000571424113023607,0.00527509111744941,0.00439706956366606,"51203/89958/5347/9700",4
"BP","GO:0030900","forebrain development","12/181","407/18870",0.000580743057737059,0.00533641316648708,0.00444818475948007,"6491/89839/284403/2146/9355/374946/3014/1869/9928/10460/259266/6657",12
"BP","GO:0007096","regulation of exit from mitosis","3/181","18/18870",0.000636987009653176,0.00577341862385651,0.00481245209685342,"54443/113130/11065",3
"BP","GO:1901978","positive regulation of cell cycle checkpoint","3/181","18/18870",0.000636987009653176,0.00577341862385651,0.00481245209685342,"55143/9212/332",3
"BP","GO:1904666","regulation of ubiquitin protein ligase activity","3/181","18/18870",0.000636987009653176,0.00577341862385651,0.00481245209685342,"991/5347/11065",3
"BP","GO:0030330","DNA damage response, signal transduction by p53 class mediator","5/181","73/18870",0.000681092557896865,0.00614524235496085,0.00512238699175589,"675/51512/5366/2305/144455",5
"BP","GO:0030866","cortical actin cytoskeleton organization","4/181","42/18870",0.000689493238525292,0.00616524447362974,0.00513905982360839,"54443/128239/29127/1894",4
"BP","GO:0060236","regulation of mitotic spindle organization","4/181","42/18870",0.000689493238525292,0.00616524447362974,0.00513905982360839,"6491/22974/10460/5347",4
"BP","GO:0007018","microtubule-based movement","12/181","420/18870",0.000764634251426019,0.00680661025599769,0.00567367238252671,"1062/146909/24137/10112/56992/9787/81930/9928/3832/285643/3833/11004",12
"BP","GO:0051298","centrosome duplication","5/181","75/18870",0.000770659323439603,0.00682975418194919,0.00569296407818074,"675/6491/10733/284403/899",5
"BP","GO:2000242","negative regulation of reproductive process","5/181","76/18870",0.000818604190712894,0.00722255201894474,0.00602038200808412,"7272/286151/9319/9088/3479",5
"BP","GO:0007019","microtubule depolymerization","4/181","45/18870",0.000897527683887711,0.00788400969899602,0.00657174223444793,"146909/22974/81930/11004",4
"BP","GO:0006334","nucleosome assembly","6/181","118/18870",0.000972351382952823,0.00850380990178916,0.00708837873352958,"3148/55723/4171/3014/126961/8352",6
"BP","GO:0061351","neural precursor cell proliferation","7/181","166/18870",0.00112210094850518,0.00977060825903639,0.00814432267382065,"284403/9355/29127/9928/9833/259266/79801",7
"BP","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","3/181","22/18870",0.001168732677733,0.0100450558594811,0.00837308937450277,"1869/1870/144455",3
"BP","GO:0051443","positive regulation of ubiquitin-protein transferase activity","3/181","22/18870",0.001168732677733,0.0100450558594811,0.00837308937450277,"991/5347/11065",3
"BP","GO:1902644","tertiary alcohol metabolic process","3/181","22/18870",0.001168732677733,0.0100450558594811,0.00837308937450277,"1646/8644/3291",3
"BP","GO:0097150","neuronal stem cell population maintenance","3/181","23/18870",0.00133461192126815,0.0113898985335558,0.00949408741196462,"2177/259266/6657",3
"BP","GO:0030865","cortical cytoskeleton organization","4/181","50/18870",0.00133662801246342,0.0113898985335558,0.00949408741196462,"54443/128239/29127/1894",4
"BP","GO:0021537","telencephalon development","9/181","276/18870",0.00141844276194448,0.0120356377332651,0.0100323454473027,"89839/284403/2146/9355/374946/3014/9928/10460/259266",9
"BP","GO:0010332","response to gamma radiation","4/181","51/18870",0.00143963996296644,0.0121637376531995,0.0101391235571989,"675/2177/3014/7516",4
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process","3/181","24/18870",0.00151457334178936,0.0126362311444686,0.0105329720620366,"991/5347/11065",3
"BP","GO:0060706","cell differentiation involved in embryonic placenta development","3/181","24/18870",0.00151457334178936,0.0126362311444686,0.0105329720620366,"10733/79733/144455",3
"BP","GO:2000001","regulation of DNA damage checkpoint","3/181","24/18870",0.00151457334178936,0.0126362311444686,0.0105329720620366,"675/79968/5888",3
"BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","4/181","52/18870",0.0015480607387838,0.0128618046380621,0.0107209995900861,"6491/894/6241/990",4
"BP","GO:0032147","activation of protein kinase activity","5/181","88/18870",0.00158285685400741,0.0130963343024513,0.0109164925637812,"22974/63967/9928/1894/3479",5
"BP","GO:0048146","positive regulation of fibroblast proliferation","4/181","53/18870",0.0016620372912646,0.013694637846205,0.0114152104519652,"1869/990/891/3479",4
"BP","GO:0031109","microtubule polymerization or depolymerization","6/181","134/18870",0.00186809667109554,0.0153291553998539,0.0127776679387475,"146909/220134/22974/81930/221150/11004",6
"BP","GO:0008406","gonad development","8/181","233/18870",0.00188155179107479,0.0153762879975538,0.0128169554706949,"675/3148/81930/10265/83990/8644/259266/6943",8
"BP","GO:0007548","sex differentiation","9/181","288/18870",0.00189784836083,0.0154461617612041,0.0128751989763719,"675/3148/81930/10265/2491/83990/8644/259266/6943",9
"BP","GO:0007141","male meiosis I","3/181","27/18870",0.00214310829808707,0.0172665989166201,0.0143926303591528,"675/4603/9319",3
"BP","GO:1902410","mitotic cytokinetic process","3/181","27/18870",0.00214310829808707,0.0172665989166201,0.0143926303591528,"128239/10112/55165",3
"BP","GO:0045137","development of primary sexual characteristics","8/181","238/18870",0.00214750076796479,0.0172665989166201,0.0143926303591528,"675/3148/81930/10265/83990/8644/259266/6943",8
"BP","GO:0034728","nucleosome organization","6/181","138/18870",0.00216709357747492,0.0173541549939156,0.0144656130155692,"3148/55723/4171/3014/126961/8352",6
"BP","GO:0031099","regeneration","7/181","191/18870",0.00249704653768626,0.0199164431845856,0.0166014167705541,"983/8140/2146/6790/84525/3479/6657",7
"BP","GO:0097421","liver regeneration","3/181","29/18870",0.00263989153460137,0.0209718873306579,0.0174811857124578,"8140/2146/6790",3
"BP","GO:0048599","oocyte development","4/181","61/18870",0.00279127005819402,0.0220864781588844,0.0184102565659497,"675/6790/9319/3479",4
"BP","GO:0008584","male gonad development","6/181","150/18870",0.0032827184980585,0.0258724928265954,0.0215661015537107,"3148/81930/83990/8644/259266/6943",6
"BP","GO:0031100","animal organ regeneration","4/181","64/18870",0.00332377429334979,0.0260929367753523,0.021749853332778,"983/8140/2146/6790",4
"BP","GO:0046546","development of primary male sexual characteristics","6/181","151/18870",0.00339193038605479,0.0265235654501696,0.0221088052820661,"3148/81930/83990/8644/259266/6943",6
"BP","GO:0010458","exit from mitosis","3/181","32/18870",0.00350880070052659,0.0268586762745546,0.0223881380127338,"54443/113130/11065",3
"BP","GO:0048384","retinoic acid receptor signaling pathway","3/181","32/18870",0.00350880070052659,0.0268586762745546,0.0223881380127338,"2146/8644/56603",3
"BP","GO:0051642","centrosome localization","3/181","32/18870",0.00350880070052659,0.0268586762745546,0.0223881380127338,"9787/6790/259266",3
"BP","GO:0061842","microtubule organizing center localization","3/181","32/18870",0.00350880070052659,0.0268586762745546,0.0223881380127338,"9787/6790/259266",3
"BP","GO:0090169","regulation of spindle assembly","3/181","32/18870",0.00350880070052659,0.0268586762745546,0.0223881380127338,"6491/5347/10615",3
"BP","GO:0009994","oocyte differentiation","4/181","65/18870",0.00351560406602746,0.0268586762745546,0.0223881380127338,"675/6790/9319/3479",4
"BP","GO:0001556","oocyte maturation","3/181","33/18870",0.00383272244612591,0.0291696509831109,0.0243144585875163,"675/6790/9319",3
"BP","GO:0008300","isoprenoid catabolic process","2/181","10/18870",0.00391433202276878,0.029232876604498,0.0243671605123276,"8644/56603",2
"BP","GO:0030638","polyketide metabolic process","2/181","10/18870",0.00391433202276878,0.029232876604498,0.0243671605123276,"1646/8644",2
"BP","GO:0030647","aminoglycoside antibiotic metabolic process","2/181","10/18870",0.00391433202276878,0.029232876604498,0.0243671605123276,"1646/8644",2
"BP","GO:0044598","doxorubicin metabolic process","2/181","10/18870",0.00391433202276878,0.029232876604498,0.0243671605123276,"1646/8644",2
"BP","GO:0060717","chorion development","2/181","10/18870",0.00391433202276878,0.029232876604498,0.0243671605123276,"79733/144455",2
"BP","GO:0071539","protein localization to centrosome","3/181","34/18870",0.0041742839972385,0.0309714887041753,0.0258163863505742,"6491/6790/10615",3
"BP","GO:0048477","oogenesis","5/181","110/18870",0.00417819983020218,0.0309714887041753,0.0258163863505742,"675/6790/9319/259266/3479",5
"BP","GO:1905508","protein localization to microtubule organizing center","3/181","35/18870",0.00453376365769986,0.033482684197976,0.0279096016199145,"6491/6790/10615",3
"BP","GO:0072697","protein localization to cell cortex","2/181","11/18870",0.00475410931015824,0.0347241537159543,0.0289444326228643,"89958/5347",2
"BP","GO:0072711","cellular response to hydroxyurea","2/181","11/18870",0.00475410931015824,0.0347241537159543,0.0289444326228643,"641/5888",2
