"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0001773","myeloid dendritic cell activation","3/118","29/18870",0.000773540105069338,0.00957883753485213,0.00766666542960041,"10537/10538/914",3
"BP","GO:0002710","negative regulation of T cell mediated immunity","3/118","29/18870",0.000773540105069338,0.00957883753485213,0.00766666542960041,"3575/941/11006",3
"BP","GO:0036037","CD8-positive, alpha-beta T cell activation","3/118","29/18870",0.000773540105069338,0.00957883753485213,0.00766666542960041,"8320/11006/56253",3
"BP","GO:0090025","regulation of monocyte chemotaxis","3/118","29/18870",0.000773540105069338,0.00957883753485213,0.00766666542960041,"3627/6352/7941",3
"BP","GO:0019882","antigen processing and presentation","5/118","116/18870",0.000810648904976081,0.00997359652767346,0.00798262079602932,"925/1236/10437/3383/4277",5
"BP","GO:0097529","myeloid leukocyte migration","7/118","242/18870",0.000825130456168099,0.0100866908968754,0.00807313874118585,"3627/4283/6362/6352/1236/7941/255231",7
"BP","GO:0001912","positive regulation of leukocyte mediated cytotoxicity","4/118","69/18870",0.0009182577216709,0.0110133174542541,0.00881478779492092,"4068/3594/56253/4277",4
"BP","GO:0002704","negative regulation of leukocyte mediated immunity","4/118","69/18870",0.0009182577216709,0.0110133174542541,0.00881478779492092,"3575/941/11006/10225",4
"BP","GO:0002711","positive regulation of T cell mediated immunity","4/118","69/18870",0.0009182577216709,0.0110133174542541,0.00881478779492092,"3606/3594/4277/2625",4
"BP","GO:0002825","regulation of T-helper 1 type immune response","3/118","31/18870",0.000942958424177862,0.0112388857181699,0.00899532707274934,"941/3606/3594",3
"BP","GO:0060326","cell chemotaxis","8/118","325/18870",0.00100781180752505,0.0119372491736042,0.00955427996672984,"10663/3627/4283/6362/6352/1236/2833/7941",8
"BP","GO:0002548","monocyte chemotaxis","4/118","71/18870",0.00102220794013824,0.0120330280360718,0.00963093900715044,"3627/6362/6352/7941",4
"BP","GO:0050766","positive regulation of phagocytosis","4/118","72/18870",0.00107716415734712,0.0126021598040549,0.0100864580442578,"3560/146722/3561/55423",4
"BP","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","5/118","124/18870",0.00109385255954086,0.0127193709210026,0.0101802709328257,"10673/3606/3594/4277/2625",5
"BP","GO:0071677","positive regulation of mononuclear cell migration","4/118","73/18870",0.00113416200424095,0.0128744701209967,0.0103044085090636,"3627/6352/1236/7941",4
"BP","GO:0034368","protein-lipid complex remodeling","3/118","33/18870",0.0011341955848597,0.0128744701209967,0.0103044085090636,"344/341/7941",3
"BP","GO:0034369","plasma lipoprotein particle remodeling","3/118","33/18870",0.0011341955848597,0.0128744701209967,0.0103044085090636,"344/341/7941",3
"BP","GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","3/118","33/18870",0.0011341955848597,0.0128744701209967,0.0103044085090636,"53347/4068/11006",3
"BP","GO:0016042","lipid catabolic process","8/118","334/18870",0.00120001484050656,0.0135409958629942,0.0108378792820586,"344/340654/341/7941/26279/3290/11001/9651",8
"BP","GO:0002828","regulation of type 2 immune response","3/118","34/18870",0.00123831566811418,0.0138097542637061,0.0110529868806745,"3606/3620/2625",3
"BP","GO:0071353","cellular response to interleukin-4","3/118","34/18870",0.00123831566811418,0.0138097542637061,0.0110529868806745,"146722/3561/2625",3
"BP","GO:0031343","positive regulation of cell killing","4/118","76/18870",0.00131781153606151,0.0145456666758407,0.0116419930339574,"4068/3594/56253/4277",4
"BP","GO:0034367","protein-containing complex remodeling","3/118","35/18870",0.00134826783861324,0.0145456666758407,0.0116419930339574,"344/341/7941",3
"BP","GO:0002821","positive regulation of adaptive immune response","5/118","130/18870",0.00135006974390341,0.0145456666758407,0.0116419930339574,"10673/3606/3594/4277/2625",5
"BP","GO:0032612","interleukin-1 production","5/118","130/18870",0.00135006974390341,0.0145456666758407,0.0116419930339574,"115362/11006/1236/7850/9447",5
"BP","GO:0032652","regulation of interleukin-1 production","5/118","130/18870",0.00135006974390341,0.0145456666758407,0.0116419930339574,"115362/11006/1236/7850/9447",5
"BP","GO:0071621","granulocyte chemotaxis","5/118","130/18870",0.00135006974390341,0.0145456666758407,0.0116419930339574,"3627/4283/6362/6352/1236",5
"BP","GO:0032729","positive regulation of type II interferon production","4/118","77/18870",0.0013833818984947,0.0147380406727899,0.0117959644387963,"3606/3594/56253/914",4
"BP","GO:0050853","B cell receptor signaling pathway","4/118","77/18870",0.0013833818984947,0.0147380406727899,0.0117959644387963,"3702/952/3507/3502",4
"BP","GO:0060191","regulation of lipase activity","4/118","78/18870",0.00145119663801926,0.0153746221594596,0.0123054685679996,"3702/6352/344/341",4
"BP","GO:0070670","response to interleukin-4","3/118","36/18870",0.00146417176040774,0.0154263842381081,0.0123468976597338,"146722/3561/2625",3
"BP","GO:0019730","antimicrobial humoral response","5/118","133/18870",0.00149361638248087,0.0155646253627924,0.0124575424480717,"3627/4283/3507/3512/3502",5
"BP","GO:0050868","negative regulation of T cell activation","5/118","133/18870",0.00149361638248087,0.0155646253627924,0.0124575424480717,"941/11006/56253/3620/26279",5
"BP","GO:0032496","response to lipopolysaccharide","8/118","348/18870",0.00155614940573363,0.0161281354170328,0.0129085620040833,"79931/3627/941/115362/4283/1236/10225/3620",8
"BP","GO:0051209","release of sequestered calcium ion into cytosol","5/118","136/18870",0.00164810470725294,0.0169386970824228,0.0135573155794514,"3627/4283/1236/255231/9651",5
"BP","GO:0002361","CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation","2/118","10/18870",0.00168855020378075,0.0169386970824228,0.0135573155794514,"3561/26279",2
"BP","GO:0002676","regulation of chronic inflammatory response","2/118","10/18870",0.00168855020378075,0.0169386970824228,0.0135573155794514,"6352/3620",2
"BP","GO:0035771","interleukin-4-mediated signaling pathway","2/118","10/18870",0.00168855020378075,0.0169386970824228,0.0135573155794514,"146722/3561",2
"BP","GO:2000659","regulation of interleukin-1-mediated signaling pathway","2/118","10/18870",0.00168855020378075,0.0169386970824228,0.0135573155794514,"81030/7850",2
"BP","GO:0051283","negative regulation of sequestering of calcium ion","5/118","137/18870",0.00170211737647922,0.0169386970824228,0.0135573155794514,"3627/4283/1236/255231/9651",5
"BP","GO:0002695","negative regulation of leukocyte activation","6/118","202/18870",0.00170517118946814,0.0169386970824228,0.0135573155794514,"941/146722/11006/56253/3620/26279",6
"BP","GO:0002369","T cell cytokine production","3/118","38/18870",0.0017142991803396,0.0169386970824228,0.0135573155794514,"11006/3606/2625",3
"BP","GO:0002724","regulation of T cell cytokine production","3/118","38/18870",0.0017142991803396,0.0169386970824228,0.0135573155794514,"11006/3606/2625",3
"BP","GO:0051282","regulation of sequestering of calcium ion","5/118","139/18870",0.00181402760482616,0.017831704342286,0.0142720565762232,"3627/4283/1236/255231/9651",5
"BP","GO:0070555","response to interleukin-1","5/118","140/18870",0.00187196200227905,0.0183068284017751,0.0146523341608886,"6362/6352/81030/7850/952",5
"BP","GO:0034341","response to type II interferon","5/118","143/18870",0.00205390418836507,0.0195003283528136,0.0156075821000634,"115362/10537/6362/6352/3594",5
"BP","GO:0051208","sequestering of calcium ion","5/118","143/18870",0.00205390418836507,0.0195003283528136,0.0156075821000634,"3627/4283/1236/255231/9651",5
"BP","GO:0033089","positive regulation of T cell differentiation in thymus","2/118","11/18870",0.00205535710483248,0.0195003283528136,0.0156075821000634,"3575/3561",2
"BP","GO:0035723","interleukin-15-mediated signaling pathway","2/118","11/18870",0.00205535710483248,0.0195003283528136,0.0156075821000634,"3560/3561",2
"BP","GO:0070669","response to interleukin-2","2/118","11/18870",0.00205535710483248,0.0195003283528136,0.0156075821000634,"3560/3561",2
"BP","GO:0071350","cellular response to interleukin-15","2/118","11/18870",0.00205535710483248,0.0195003283528136,0.0156075821000634,"3560/3561",2
"BP","GO:0045066","regulatory T cell differentiation","3/118","41/18870",0.00213695677641429,0.0201741414486241,0.0161468854914056,"11006/3561/26279",3
"BP","GO:0002237","response to molecule of bacterial origin","8/118","369/18870",0.00224262493166481,0.0210674174615015,0.0168618415914647,"79931/3627/941/115362/4283/1236/10225/3620",8
"BP","GO:0042119","neutrophil activation","3/118","42/18870",0.00229092580217954,0.0214156642390019,0.0171405697273495,"6352/3606/6813",3
"BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","7/118","290/18870",0.0023262918180193,0.0216401877900625,0.0173202728427625,"6352/1236/3606/9447/57624/2625/2912",7
"BP","GO:0002687","positive regulation of leukocyte migration","5/118","149/18870",0.00245608696694469,0.0225205962157931,0.0180249300432755,"3627/6352/1236/3383/7941",5
"BP","GO:0002645","positive regulation of tolerance induction","2/118","12/18870",0.00245636288038016,0.0225205962157931,0.0180249300432755,"11006/3620",2
"BP","GO:0070672","response to interleukin-15","2/118","12/18870",0.00245636288038016,0.0225205962157931,0.0180249300432755,"3560/3561",2
"BP","GO:0032689","negative regulation of type II interferon production","3/118","44/18870",0.00261909455048502,0.0237838728941664,0.0190360255549037,"11006/10225/2625",3
"BP","GO:0050691","regulation of defense response to virus by host","3/118","44/18870",0.00261909455048502,0.0237838728941664,0.0190360255549037,"3594/9447/4277",3
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","5/118","152/18870",0.00267733589477779,0.0241975334186789,0.0193671092413459,"941/11006/56253/3620/26279",5
"BP","GO:0006935","chemotaxis","9/118","468/18870",0.00270737081593004,0.0243535667263141,0.0194919944543126,"10663/3627/4283/6362/6352/1236/1890/2833/7941",9
"BP","GO:0042330","taxis","9/118","470/18870",0.00278527988722162,0.0249284056382973,0.0199520813487876,"10663/3627/4283/6362/6352/1236/1890/2833/7941",9
"BP","GO:0050866","negative regulation of cell activation","6/118","223/18870",0.00279741940566105,0.0249284056382973,0.0199520813487876,"941/146722/11006/56253/3620/26279",6
"BP","GO:0002664","regulation of T cell tolerance induction","2/118","13/18870",0.00289113280172426,0.0254073283543233,0.0203353992845024,"11006/3620",2
"BP","GO:0043383","negative T cell selection","2/118","13/18870",0.00289113280172426,0.0254073283543233,0.0203353992845024,"1236/387357",2
"BP","GO:0098761","cellular response to interleukin-7","2/118","13/18870",0.00289113280172426,0.0254073283543233,0.0203353992845024,"3575/3561",2
"BP","GO:0097028","dendritic cell differentiation","3/118","46/18870",0.00297487601524444,0.0260233420232622,0.0208284414394227,"10537/10538/1236",3
"BP","GO:0030010","establishment of cell polarity","5/118","156/18870",0.00299437577259061,0.0260743132343849,0.0208692375402854,"1236/56253/115701/2625/23286",5
"BP","GO:0002690","positive regulation of leukocyte chemotaxis","4/118","96/18870",0.00310112643796595,0.0268811278054594,0.021514992033735,"3627/6352/1236/7941",4
"BP","GO:0002685","regulation of leukocyte migration","6/118","230/18870",0.00325795202622562,0.0281127353575216,0.0225007403573572,"3627/6352/1236/3383/2833/7941",6
"BP","GO:0042088","T-helper 1 type immune response","3/118","48/18870",0.0033590007408797,0.028471392695418,0.0227878008491464,"941/3606/3594",3
"BP","GO:0032736","positive regulation of interleukin-13 production","2/118","14/18870",0.00335923615965865,0.028471392695418,0.0227878008491464,"3606/2625",2
"BP","GO:0033700","phospholipid efflux","2/118","14/18870",0.00335923615965865,0.028471392695418,0.0227878008491464,"344/341",2
"BP","GO:0098760","response to interleukin-7","2/118","14/18870",0.00335923615965865,0.028471392695418,0.0227878008491464,"3575/3561",2
"BP","GO:0030101","natural killer cell activation","4/118","99/18870",0.00346421396886762,0.0292312214098697,0.0233959490212298,"57823/3606/914/2625",4
"BP","GO:0010518","positive regulation of phospholipase activity","3/118","49/18870",0.00356190923474987,0.0297919338187193,0.0238447294108371,"3702/6352/344",3
"BP","GO:0036230","granulocyte activation","3/118","49/18870",0.00356190923474987,0.0297919338187193,0.0238447294108371,"6352/3606/6813",3
"BP","GO:0050764","regulation of phagocytosis","4/118","100/18870",0.00359139460524903,0.029907377782576,0.0239371279136341,"3560/146722/3561/55423",4
"BP","GO:0002221","pattern recognition receptor signaling pathway","6/118","236/18870",0.00369584674359712,0.0306433901740857,0.0245262140879443,"79931/115362/146722/8638/330/9447",6
"BP","GO:0048872","homeostasis of number of cells","7/118","316/18870",0.0037401021124681,0.0308734261313853,0.0247103291974215,"3575/10673/1236/84636/9447/27240/2625",7
"BP","GO:0001914","regulation of T cell mediated cytotoxicity","3/118","50/18870",0.00377215956403397,0.0308734261313853,0.0247103291974215,"3575/3594/4277",3
"BP","GO:0071827","plasma lipoprotein particle organization","3/118","50/18870",0.00377215956403397,0.0308734261313853,0.0247103291974215,"344/341/7941",3
"BP","GO:0001768","establishment of T cell polarity","2/118","15/18870",0.0038602462318971,0.0310611374018049,0.0248605686708896,"1236/56253",2
"BP","GO:0032725","positive regulation of granulocyte macrophage colony-stimulating factor production","2/118","15/18870",0.0038602462318971,0.0310611374018049,0.0248605686708896,"941/3606",2
"BP","GO:0043374","CD8-positive, alpha-beta T cell differentiation","2/118","15/18870",0.0038602462318971,0.0310611374018049,0.0248605686708896,"8320/11006",2
"BP","GO:0046007","negative regulation of activated T cell proliferation","2/118","15/18870",0.0038602462318971,0.0310611374018049,0.0248605686708896,"11006/56253",2
"BP","GO:0030595","leukocyte chemotaxis","6/118","240/18870",0.0040111525360204,0.0321397810344156,0.0257238884441822,"3627/4283/6362/6352/1236/7941",6
"BP","GO:0042100","B cell proliferation","4/118","104/18870",0.00413185148829721,0.0329683714986727,0.0263870718257254,"3575/10673/970/952",4
"BP","GO:0051250","negative regulation of lymphocyte activation","5/118","169/18870",0.00421255513255255,0.0334722609907405,0.026790372553514,"941/11006/56253/3620/26279",5
"BP","GO:0001767","establishment of lymphocyte polarity","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"1236/56253",2
"BP","GO:0002756","MyD88-independent toll-like receptor signaling pathway","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"79931/146722",2
"BP","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"1236/26279",2
"BP","GO:0010819","regulation of T cell chemotaxis","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"3627/6352",2
"BP","GO:0034638","phosphatidylcholine catabolic process","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"341/7941",2
"BP","GO:0051004","regulation of lipoprotein lipase activity","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"344/341",2
"BP","GO:0072540","T-helper 17 cell lineage commitment","2/118","16/18870",0.00439374025074449,0.0339225208832783,0.0271507494718922,"10538/3594",2
"BP","GO:0002715","regulation of natural killer cell mediated immunity","3/118","53/18870",0.00444775310001077,0.0340637155089178,0.0272637581695862,"4068/56253/10225",3
"BP","GO:0071825","protein-lipid complex organization","3/118","53/18870",0.00444775310001077,0.0340637155089178,0.0272637581695862,"344/341/7941",3
"BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","5/118","173/18870",0.00464961991516546,0.0354673007128822,0.0283871531662734,"10663/1043/1236/2833/952",5
"BP","GO:0009395","phospholipid catabolic process","3/118","54/18870",0.00468815068633903,0.0355750823536476,0.0284734189345564,"344/341/7941",3
"BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","6/118","248/18870",0.00470105965029848,0.0355750823536476,0.0284734189345564,"6352/1236/3606/9447/2625/2912",6
"BP","GO:0045071","negative regulation of viral genome replication","3/118","55/18870",0.00493626855671115,0.0372073681329967,0.0297798602339554,"8638/6352/3669",3
"BP","GO:0050862","positive regulation of T cell receptor signaling pathway","2/118","17/18870",0.00495929937101109,0.0372337948839297,0.0298010115539415,"50852/1236",2
"BP","GO:0032611","interleukin-1 beta production","4/118","111/18870",0.00520532473523727,0.0384750165507654,0.0307944547780255,"115362/11006/1236/9447",4
"BP","GO:0032651","regulation of interleukin-1 beta production","4/118","111/18870",0.00520532473523727,0.0384750165507654,0.0307944547780255,"115362/11006/1236/9447",4
"BP","GO:0033209","tumor necrosis factor-mediated signaling pathway","4/118","111/18870",0.00520532473523727,0.0384750165507654,0.0307944547780255,"10673/330/9447/970",4
"BP","GO:0071347","cellular response to interleukin-1","4/118","111/18870",0.00520532473523727,0.0384750165507654,0.0307944547780255,"6362/6352/81030/7850",4
"BP","GO:0002758","innate immune response-activating signaling pathway","6/118","255/18870",0.00537328776037947,0.0395631650928326,0.0316653820465362,"79931/115362/146722/8638/330/9447",6
"BP","GO:0002827","positive regulation of T-helper 1 type immune response","2/118","18/18870",0.00555650863816818,0.0402899694790369,0.0322470983603917,"3606/3594",2
"BP","GO:0032604","granulocyte macrophage colony-stimulating factor production","2/118","18/18870",0.00555650863816818,0.0402899694790369,0.0322470983603917,"941/3606",2
"BP","GO:0032645","regulation of granulocyte macrophage colony-stimulating factor production","2/118","18/18870",0.00555650863816818,0.0402899694790369,0.0322470983603917,"941/3606",2
"BP","GO:0035455","response to interferon-alpha","2/118","18/18870",0.00555650863816818,0.0402899694790369,0.0322470983603917,"149628/2625",2
"BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","3/118","59/18870",0.00600728806412288,0.0430672869860238,0.0344699948277727,"3575/941/11006",3
"BP","GO:0010517","regulation of phospholipase activity","3/118","59/18870",0.00600728806412288,0.0430672869860238,0.0344699948277727,"3702/6352/344",3
"BP","GO:0046579","positive regulation of Ras protein signal transduction","3/118","59/18870",0.00600728806412288,0.0430672869860238,0.0344699948277727,"84636/27334/221002",3
"BP","GO:0002544","chronic inflammatory response","2/118","19/18870",0.00618495695674318,0.0440101228227957,0.0352246173891501,"6352/3620",2
"BP","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","2/118","19/18870",0.00618495695674318,0.0440101228227957,0.0352246173891501,"3606/2625",2
"BP","GO:0001913","T cell mediated cytotoxicity","3/118","60/18870",0.00629499737735755,0.0444613333282253,0.0355857551546528,"3575/3594/4277",3
"BP","GO:0060193","positive regulation of lipase activity","3/118","60/18870",0.00629499737735755,0.0444613333282253,0.0355857551546528,"3702/6352/344",3
"BP","GO:0010720","positive regulation of cell development","8/118","444/18870",0.0067949497650272,0.0469494966597947,0.0375772197481314,"3575/941/11006/3561/3606/3594/2625/8744",8
"BP","GO:0002718","regulation of cytokine production involved in immune response","4/118","120/18870",0.0068407093035021,0.0469494966597947,0.0375772197481314,"11006/3606/10225/2625",4
"BP","GO:0071346","cellular response to type II interferon","4/118","120/18870",0.0068407093035021,0.0469494966597947,0.0375772197481314,"115362/6362/6352/3594",4
"BP","GO:0002295","T-helper cell lineage commitment","2/118","20/18870",0.00684423705895277,0.0469494966597947,0.0375772197481314,"10538/3594",2
"BP","GO:0032634","interleukin-5 production","2/118","20/18870",0.00684423705895277,0.0469494966597947,0.0375772197481314,"11006/2625",2
"BP","GO:0032674","regulation of interleukin-5 production","2/118","20/18870",0.00684423705895277,0.0469494966597947,0.0375772197481314,"11006/2625",2
"BP","GO:0039535","regulation of RIG-I signaling pathway","2/118","20/18870",0.00684423705895277,0.0469494966597947,0.0375772197481314,"8638/330",2
"BP","GO:0043011","myeloid dendritic cell differentiation","2/118","20/18870",0.00684423705895277,0.0469494966597947,0.0375772197481314,"10537/10538",2
"BP","GO:0032623","interleukin-2 production","3/118","63/18870",0.0072069562671031,0.0490845200048772,0.0392860398018778,"941/11006/2625",3
"BP","GO:0032663","regulation of interleukin-2 production","3/118","63/18870",0.0072069562671031,0.0490845200048772,0.0392860398018778,"941/11006/2625",3
"BP","GO:0002367","cytokine production involved in immune response","4/118","122/18870",0.00724527112289683,0.0491698648802999,0.0393543477362817,"11006/3606/10225/2625",4
"BP","GO:0002820","negative regulation of adaptive immune response","3/118","64/18870",0.00752740015889304,0.0498862292295204,0.0399277081018986,"3575/941/11006",3
"BP","GO:0048247","lymphocyte chemotaxis","3/118","64/18870",0.00752740015889304,0.0498862292295204,0.0399277081018986,"3627/6362/6352",3
"BP","GO:0010985","negative regulation of lipoprotein particle clearance","2/118","21/18870",0.00753394547357204,0.0498862292295204,0.0399277081018986,"344/341",2
"BP","GO:0032616","interleukin-13 production","2/118","21/18870",0.00753394547357204,0.0498862292295204,0.0399277081018986,"3606/2625",2
"BP","GO:0032656","regulation of interleukin-13 production","2/118","21/18870",0.00753394547357204,0.0498862292295204,0.0399277081018986,"3606/2625",2
"BP","GO:1901739","regulation of myoblast fusion","2/118","21/18870",0.00753394547357204,0.0498862292295204,0.0399277081018986,"3627/4283",2
"BP","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","2/118","21/18870",0.00753394547357204,0.0498862292295204,0.0399277081018986,"11006/56253",2
"CC","GO:0009897","external side of plasma membrane","19/123","387/19886",3.07243512215166e-12,4.639377034449e-10,4.3660920156892e-10,"57823/3575/10663/5133/3627/3560/941/4283/3604/925/1236/3561/3594/3383/914/921/2833/915/4277",19
"CC","GO:0042571","immunoglobulin complex, circulating","3/123","12/19886",4.87733259760346e-05,0.00368238611119061,0.00346547316145509,"3507/3512/3502",3
"CC","GO:0034364","high-density lipoprotein particle","3/123","26/19886",0.000541081774750047,0.0272344493290857,0.0256301893302654,"344/341/7941",3
"CC","GO:0034358","plasma lipoprotein particle","3/123","36/19886",0.00142046436826428,0.0363158212482892,0.0341766181144583,"344/341/7941",3
"CC","GO:1990777","lipoprotein particle","3/123","36/19886",0.00142046436826428,0.0363158212482892,0.0341766181144583,"344/341/7941",3
"CC","GO:0032994","protein-lipid complex","3/123","39/19886",0.00179380043420117,0.0363158212482892,0.0341766181144583,"344/341/7941",3
"CC","GO:0042101","T cell receptor complex","5/123","147/19886",0.00221487432475285,0.0363158212482892,0.0341766181144583,"50852/925/926/915/28755",5
"CC","GO:0034362","low-density lipoprotein particle","2/123","12/19886",0.00240502127472114,0.0363158212482892,0.0341766181144583,"344/7941",2
"CC","GO:0042105","alpha-beta T cell receptor complex","2/123","12/19886",0.00240502127472114,0.0363158212482892,0.0341766181144583,"915/28755",2
"CC","GO:0042627","chylomicron","2/123","12/19886",0.00240502127472114,0.0363158212482892,0.0341766181144583,"344/341",2
"CC","GO:0001772","immunological synapse","3/123","45/19886",0.00271118526082849,0.0372171794895547,0.0350248813599852,"3001/56253/3383",3
"CC","GO:0098802","plasma membrane signaling receptor complex","7/123","321/19886",0.00385499520887035,0.0485086897116186,0.0456512590524121,"3560/50852/925/926/3594/915/28755",7
"MF","GO:0004896","cytokine receptor activity","8/119","96/18496",1.91526646234801e-07,5.51596741156228e-05,4.85872860448286e-05,"3575/10663/3560/1236/3561/3594/7850/2833",8
"MF","GO:0140375","immune receptor activity","9/119","147/18496",4.55435396722939e-07,6.55826971281033e-05,5.77683845316991e-05,"3575/10663/3560/11006/1236/3561/3594/7850/2833",9
"MF","GO:0015026","coreceptor activity","6/119","49/18496",6.97007725367263e-07,6.69127416352572e-05,5.89399515135124e-05,"10663/3560/941/925/926/3561",6
"MF","GO:0005126","cytokine receptor binding","11/119","273/18496",1.52674521674005e-06,0.000109925655605283,9.6827788745882e-05,"10673/3627/146722/4283/6362/6352/3606/3594/970/2625/8744",11
"MF","GO:0019955","cytokine binding","7/119","145/18496",4.2400502089756e-05,0.00244226892036994,0.00215126757971183,"10663/3560/1236/3561/3594/7850/2833",7
"MF","GO:0034987","immunoglobulin receptor binding","3/119","16/18496",0.000136791857532929,0.00614033754361734,0.00540870375735299,"3507/3512/3502",3
"MF","GO:0005125","cytokine activity","8/119","237/18496",0.000149244315296255,0.00614033754361734,0.00540870375735299,"10673/3627/4283/6362/6352/3606/970/8744",8
"MF","GO:0008009","chemokine activity","4/119","49/18496",0.000275975695821334,0.00993512504956802,0.00875133456486072,"3627/4283/6362/6352",4
"MF","GO:0033691","sialic acid binding","3/119","22/18496",0.000365727565261858,0.0117032820883795,0.0103088120734629,"89790/27181/89858",3
"MF","GO:0016493","C-C chemokine receptor activity","3/119","23/18496",0.000418618413593458,0.0120562103114916,0.0106196881764235,"10663/1236/2833",3
"MF","GO:0019957","C-C chemokine binding","3/119","24/18496",0.000476182730021638,0.0124673296587484,0.0109818218119823,"10663/1236/2833",3
"MF","GO:0001637","G protein-coupled chemoattractant receptor activity","3/119","26/18496",0.000605989273050957,0.013424993126052,0.0118253777170268,"10663/1236/2833",3
"MF","GO:0004950","chemokine receptor activity","3/119","26/18496",0.000605989273050957,0.013424993126052,0.0118253777170268,"10663/1236/2833",3
"MF","GO:0031210","phosphatidylcholine binding","3/119","30/18496",0.000928712848353371,0.0185812100428136,0.0163672208344959,"341/3507/3512",3
"MF","GO:0005164","tumor necrosis factor receptor binding","3/119","31/18496",0.00102341674977068,0.0185812100428136,0.0163672208344959,"10673/970/8744",3
"MF","GO:0003823","antigen binding","6/119","178/18496",0.00103228944682298,0.0185812100428136,0.0163672208344959,"3575/4277/3507/3512/3502/28809",6
"MF","GO:0019956","chemokine binding","3/119","33/18496",0.00123064767591758,0.0208486194508389,0.0183644637706586,"10663/1236/2833",3
"MF","GO:0042379","chemokine receptor binding","4/119","74/18496",0.00132464953012858,0.0211943924820573,0.0186690372374847,"3627/4283/6362/6352",4
"MF","GO:0016298","lipase activity","5/119","128/18496",0.00142834416600948,0.0216506905163543,0.0190709664270518,"6352/340654/7941/26279/9651",5
"MF","GO:0042169","SH2 domain binding","3/119","41/18496",0.00231625363834304,0.0333540523921398,0.029379848781088,"89790/27240/9143",3
