"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051383","kinetochore organization","3/201","21/18805",0.142857142857143,13.365316275764,5.89305943459128,0.0013882074926297,0.029727955573875,0.0273008200090976,"10592/9787/10403",3
"BP","GO:0030010","establishment of cell polarity","7/201","162/18805",0.0432098765432099,4.04259566365702,4.04262850569983,0.00181474167405355,0.0383445162146061,0.035213882532536,"9585/221150/81624/57381/26030/10403/115701",7
"BP","GO:2000001","regulation of DNA damage checkpoint","3/201","23/18805",0.130434782608696,12.2031148604802,5.58794049926448,0.00181969040502117,0.0383445162146061,0.035213882532536,"580/5888/672",3
"BP","GO:0032506","cytokinetic process","4/201","52/18805",0.0769230769230769,7.19670876387294,4.65101098216312,0.0022969910194647,0.048018050359286,0.0440976220779439,"128239/1894/9585/9212",4
"BP","GO:1901989","positive regulation of cell cycle phase transition","6/201","126/18805",0.0476190476190476,4.45510542525468,4.04473198673924,0.00235761528348878,0.0488973122575547,0.0449050967381452,"6241/995/894/221150/9787/332",6
"CC","GO:0000793","condensed chromosome","15/205","285/19880",0.0526315789473684,5.10397946084724,7.12314527153335,2.88754468782005e-07,8.74926040409476e-05,7.84196346797446e-05,"4751/151246/10592/4288/3619/23468/221150/5888/641/9212/672/332/10403/79980/2491",15
"CC","GO:0098687","chromosomal region","16/205","408/19880",0.0392156862745098,3.80296508847441,5.83928021349303,5.50688574430918e-06,0.000659836544126253,0.000591411597653546,"4998/4751/4175/151246/3619/23468/221150/5888/80119/641/9212/332/10403/1786/79980/2491",16
"CC","GO:0000228","nuclear chromosome","12/205","236/19880",0.0508474576271186,4.93096320793716,6.20093022666971,6.53303509035894e-06,0.000659836544126253,0.000591411597653546,"4998/4751/4175/10592/55388/3619/5888/641/672/332/8318/286467",12
"CC","GO:0000800","lateral element","4/205","14/19880",0.285714285714286,27.7073170731707,10.2036579490856,1.01367992902898e-05,0.000684968767740624,0.000613937613608063,"3619/5888/641/672",4
"CC","GO:0005819","spindle","16/205","435/19880",0.0367816091954023,3.56691897953462,5.52547531085695,1.22594930132583e-05,0.000684968767740624,0.000613937613608063,"10459/4751/25886/1894/3833/9585/3619/221150/26586/81624/9787/9212/332/29128/79980/158511",16
"CC","GO:0000776","kinetochore","10/205","174/19880",0.0574712643678161,5.57331090552285,6.18476124129721,1.35637379750619e-05,0.000684968767740624,0.000613937613608063,"4751/151246/3619/23468/221150/9212/332/10403/79980/2491",10
"CC","GO:0000779","condensed chromosome, centromeric region","10/205","186/19880",0.0537634408602151,5.21374246000525,5.89351401445128,2.41620969706976e-05,0.00104587362601734,0.000937416694502253,"4751/151246/3619/23468/221150/9212/332/10403/79980/2491",10
"CC","GO:0000775","chromosome, centromeric region","11/205","265/19880",0.0415094339622641,4.02540266912103,5.06091208773172,0.000100906523306711,0.00362959617988349,0.0032532076234495,"4751/151246/3619/23468/221150/9212/332/10403/1786/79980/2491",11
"CC","GO:0000922","spindle pole","9/205","180/19880",0.05,4.84878048780488,5.29472134328952,0.000108071464201901,0.00362959617988349,0.0032532076234495,"4751/25886/9585/26586/81624/9787/9212/79980/158511",9
"CC","GO:0000152","nuclear ubiquitin ligase complex","5/205","47/19880",0.106382978723404,10.3165542293721,6.5271991884854,0.000119788652801435,0.00362959617988349,0.0032532076234495,"10459/580/5888/672/27338",5
"CC","GO:0000794","condensed nuclear chromosome","6/205","81/19880",0.0740740740740741,7.18337850045167,5.69198228901574,0.000190679043355363,0.0052523409215159,0.00470767398906063,"4751/10592/3619/5888/641/672",6
"CC","GO:0010369","chromocenter","3/205","14/19880",0.214285714285714,20.780487804878,7.5572297686835,0.000361687885715348,0.00913261911431255,0.00818556793987367,"3619/23468/9212",3
"CC","GO:0051233","spindle midzone","4/205","39/19880",0.102564102564103,9.94621638524078,5.70829948490835,0.000680782986050353,0.0151575186105443,0.0135856863002273,"9585/3619/9212/332",4
"CC","GO:0000795","synaptonemal complex","4/205","40/19880",0.1,9.69756097560976,5.6204808281487,0.000750372208442788,0.0151575186105443,0.0135856863002273,"3619/5888/641/672",4
"CC","GO:0099086","synaptonemal structure","4/205","40/19880",0.1,9.69756097560976,5.6204808281487,0.000750372208442788,0.0151575186105443,0.0135856863002273,"3619/5888/641/672",4
"CC","GO:0000940","outer kinetochore","3/205","20/19880",0.15,14.5463414634146,6.18677356669127,0.00108225521184631,0.0204952080743394,0.0183698582010754,"221150/10403/79980",3
"CC","GO:0000792","heterochromatin","5/205","82/19880",0.0609756097560976,5.91314693634741,4.55064383335196,0.00159274681171023,0.027990149624404,0.0250875754840932,"3159/3619/23468/29128/1786",5
"CC","GO:0005874","microtubule","13/205","486/19880",0.0267489711934156,2.59399779182977,3.63152452365085,0.00166278116580618,0.027990149624404,0.0250875754840932,"51361/4751/10018/7277/3833/401565/9585/3619/283431/221150/26586/9212/332",13
"CC","GO:0072686","mitotic spindle","7/205","182/19880",0.0384615384615385,3.72983114446529,3.77639347525788,0.00286496601569645,0.0456886685661065,0.0409507607783758,"1894/3833/9585/221150/26586/9787/9212",7
