"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002685","regulation of leukocyte migration","9/212","236/18805",0.038135593220339,3.38273504956828,3.93328860292954,0.00147284403173365,0.0334826543214116,0.0294956396881397,"5724/7130/1230/683/3627/5795/5641/1236/3383",9
"BP","GO:0010721","negative regulation of cell development","10/212","285/18805",0.0350877192982456,3.11238000662032,3.8370044617563,0.00152179768983329,0.0343096206435142,0.0302241333265715,"864/3142/3553/7130/1493/3659/28959/55365/359845/11006",10
"BP","GO:0051383","kinetochore organization","3/212","21/18805",0.142857142857143,12.671832884097,5.71443089870215,0.00161728396665076,0.0361635300083875,0.0318572846925253,"1058/64105/9735",3
"BP","GO:0002687","positive regulation of leukocyte migration","7/212","152/18805",0.0460526315789474,4.08499875868918,4.07775153198777,0.00170815670316753,0.0378849714328538,0.0333737420054041,"5724/1230/3627/5795/5641/1236/3383",7
"BP","GO:0140013","meiotic nuclear division","8/212","197/18805",0.0406091370558376,3.60214538837276,3.92042490539181,0.00181037199744057,0.0398281839436925,0.0350855625649984,"84057/9319/84930/11130/9633/221150/79173/150365",8
"BP","GO:0051321","meiotic cell cycle","10/212","293/18805",0.0341296928327645,3.02740034773649,3.73477955825091,0.00186599951495636,0.0406301828482026,0.0357920618314734,"151246/84057/9319/84930/11130/9633/3014/221150/79173/150365",10
"BP","GO:0070661","leukocyte proliferation","11/212","344/18805",0.0319767441860465,2.83642770952172,3.67065666239194,0.00187661401718238,0.0406301828482026,0.0357920618314734,"26279/3553/1493/683/3575/4064/3659/1794/4004/11006/958",11
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","7/212","155/18805",0.0451612903225806,4.00593426658551,4.01258483386926,0.00190933934573587,0.0410132105131296,0.0361294797042271,"26279/864/3142/1493/5133/3659/11006",7
"BP","GO:0045930","negative regulation of mitotic cell cycle","9/212","246/18805",0.0365853658536585,3.24522549470778,3.78502323441763,0.00195624496856095,0.0416924708924553,0.0367278557830975,"63967/699/9319/891/11130/9735/221150/90381/91607",9
"BP","GO:0097028","dendritic cell differentiation","4/212","48/18805",0.0833333333333333,7.39190251572327,4.73464465001948,0.0020724912798949,0.0438275675314207,0.0386087114810285,"10537/28959/55365/1236",4
"BP","GO:0090026","positive regulation of monocyte chemotaxis","3/212","23/18805",0.130434782608696,11.5699343724364,5.41606175738274,0.00211813129911111,0.0441321656547045,0.0388770389680855,"1230/3627/5641",3
"BP","GO:0019882","antigen processing and presentation","6/212","117/18805",0.0512820512820513,4.54886308659894,4.11167784707491,0.00211924989031022,0.0441321656547045,0.0388770389680855,"1520/925/6890/5641/1236/3383",6
"BP","GO:0046637","regulation of alpha-beta T cell differentiation","5/212","81/18805",0.0617283950617284,5.4754833449802,4.31024002616198,0.00222300051905989,0.0459420107272378,0.040471373086234,"864/257101/3142/11006/3561",5
"BP","GO:0006310","DNA recombination","11/212","352/18805",0.03125,2.77196344339623,3.58352893780916,0.00224421454328102,0.0460317088275986,0.0405503902042783,"10721/55345/84057/9319/3575/253714/3014/8914/29128/79173/958",11
"BP","GO:0045061","thymic T cell selection","3/212","24/18805",0.125,11.0878537735849,5.28035790217788,0.00240075376463395,0.0488750467904584,0.0430551519611887,"1794/915/1236",3
"BP","GO:0070098","chemokine-mediated signaling pathway","5/212","83/18805",0.0602409638554217,5.34354398726983,4.23472747661554,0.00247393175363479,0.04999174684382,0.0440388787021304,"1230/1234/9034/3627/1236",5
"CC","GO:0009897","external side of plasma membrane","19/220","401/19880",0.0473815461346633,4.28156880525958,7.02242682802282,1.17485647739462e-07,3.28959813670494e-05,2.94332464863074e-05,"914/925/4065/1493/5133/1230/1234/9034/3627/3575/1946/921/915/1236/3383/5329/958/3689/3561",19
"CC","GO:0000940","outer kinetochore","4/220","20/19880",0.2,18.0727272727273,8.08062827927496,6.15200009189583e-05,0.00701196556525818,0.00627386392680995,"699/891/11130/221150",4
"CC","GO:0042581","specific granule","9/220","160/19880",0.05625,5.08295454545455,5.48526901483204,7.5128202484909e-05,0.00701196556525818,0.00627386392680995,"8514/5806/683/1794/5795/4069/79895/5329/3689",9
"CC","GO:0000922","spindle pole","9/220","180/19880",0.05,4.51818181818182,5.01577757984991,0.000184030310035921,0.0128821217025145,0.0115261088917235,"151393/891/9585/1663/9735/9055/93323/83541/22974",9
"CC","GO:0000779","condensed chromosome, centromeric region","9/220","186/19880",0.0483870967741935,4.37243401759531,4.88820957284935,0.00023508007190579,0.0131644840267242,0.0117787488660164,"1058/699/151246/64105/891/11130/23468/9735/221150",9
"CC","GO:0005876","spindle microtubule","6/220","83/19880",0.072289156626506,6.53231106243154,5.34272469653047,0.000318549252810801,0.0141869493118534,0.0126935862263951,"151393/9735/221150/9055/93323/83541",6
"CC","GO:0005874","microtubule","15/220","486/19880",0.0308641975308642,2.78900112233446,4.22388322020586,0.000354673732796334,0.0141869493118534,0.0126935862263951,"8514/51361/25790/89796/151393/9585/220004/283431/9735/221150/9493/9055/93323/83541/22974",15
"CC","GO:0070820","tertiary granule","8/220","164/19880",0.0487804878048781,4.4079822616408,4.63582139435818,0.000493697693675504,0.016266497204294,0.0145542343406841,"8514/5724/1520/7130/5806/4069/79895/3689",8
"CC","GO:0035579","specific granule membrane","6/220","91/19880",0.0659340659340659,5.95804195804196,5.01459450166491,0.000522851695852306,0.016266497204294,0.0145542343406841,"8514/683/5795/79895/5329/3689",6
"CC","GO:0090734","site of DNA damage","7/220","131/19880",0.0534351145038168,4.82859125607217,4.65070664954926,0.000646482602285153,0.0181015128639843,0.0161960904572491,"10721/55345/253714/3014/23468/8914/91607",7
"CC","GO:0000776","kinetochore","8/220","174/19880",0.0459770114942529,4.1546499477534,4.42123307891495,0.000729012647859313,0.0185566855818734,0.0166033502574657,"699/151246/64105/891/11130/23468/9735/221150",8
"CC","GO:0072686","mitotic spindle","8/220","182/19880",0.043956043956044,3.97202797202797,4.26083160525489,0.000976109606873743,0.022775890827054,0.0203784286347325,"151393/4064/9585/221150/9493/9055/93323/22974",8
"CC","GO:0005819","spindle","13/220","435/19880",0.0298850574712644,2.70052246603971,3.79349817212481,0.00116899405276497,0.0251783334441686,0.0225279825553087,"151393/4064/891/9585/1663/9735/221150/9493/9055/29128/93323/83541/22974",13
"CC","GO:0000793","condensed chromosome","10/220","285/19880",0.0350877192982456,3.17065390749601,3.90442631344183,0.00133286400655182,0.0266572801310365,0.0238512506435589,"1058/699/151246/64105/891/11130/3014/23468/9735/221150",10
"CC","GO:0098644","complex of collagen trimers","3/220","21/19880",0.142857142857143,12.9090909090909,5.77598983791524,0.00153463133392064,0.0286464515665186,0.0256310356121482,"1302/1300/1287",3
"MF","GO:0140375","immune receptor activity","9/215","156/18639",0.0576923076923077,5.00152057245081,5.42160711545639,8.43207035163856e-05,0.0176434379904399,0.0160563054893078,"7850/1230/1234/9034/3575/1236/2359/11006/3561",9
"MF","GO:0004896","cytokine receptor activity","7/215","96/18639",0.0729166666666667,6.32136627906977,5.64671269992606,0.000123184885523732,0.0176434379904399,0.0160563054893078,"7850/1230/1234/9034/3575/1236/3561",7
"MF","GO:0016493","C-C chemokine receptor activity","4/215","23/18639",0.173913043478261,15.0770475227503,7.29725009386437,0.000128336953196306,0.0176434379904399,0.0160563054893078,"1230/1234/9034/1236",4
"MF","GO:0019957","C-C chemokine binding","4/215","24/18639",0.166666666666667,14.4488372093023,7.12173416293606,0.000152618449522744,0.0176434379904399,0.0160563054893078,"1230/1234/9034/1236",4
"MF","GO:0001637","G protein-coupled chemoattractant receptor activity","4/215","26/18639",0.153846153846154,13.3373881932021,6.80030883261675,0.000210877744905656,0.0176434379904399,0.0160563054893078,"1230/1234/9034/1236",4
"MF","GO:0004950","chemokine receptor activity","4/215","26/18639",0.153846153846154,13.3373881932021,6.80030883261675,0.000210877744905656,0.0176434379904399,0.0160563054893078,"1230/1234/9034/1236",4
"MF","GO:0001968","fibronectin binding","4/215","30/18639",0.133333333333333,11.5590697674419,6.25247105674913,0.000372855803654664,0.0267390876335202,0.0243337471858833,"1520/7130/3488/11006",4
"MF","GO:0019956","chemokine binding","4/215","33/18639",0.121212121212121,10.508245243129,5.90551473717234,0.000541879554611824,0.0340029420518919,0.030944174565991,"1230/1234/9034/1236",4
